production_order_id,company_id,production_order_code,sales_order_line_id,plant_id,product_id,planned_qty,completed_qty,planned_start_date,planned_finish_date,actual_finish_date,progress_rate,status
1884,1,生产-001884,1884,2,32,2,0.1965,2026-06-26,2026-07-28,,9.82,生产中
1885,1,生产-001885,1885,2,28,1,0.1178,2026-06-27,2026-10-07,,11.78,生产中
1886,1,生产-001886,1886,2,33,2,1.6721,2026-06-27,2026-07-26,,83.61,生产中
1887,1,生产-001887,1887,1,18,1,0.8211,2026-06-27,2026-08-31,,82.11,生产中
1888,1,生产-001888,1888,2,21,1,0.5129,2026-06-27,2026-09-04,,51.29,生产中
1889,1,生产-001889,1889,2,6,1,0.0749,2026-06-27,2026-10-10,,7.49,生产中
1890,1,生产-001890,1890,1,37,2,1.8475,2026-06-28,2026-09-14,,92.37,生产中
1891,1,生产-001891,1891,2,2,1,0.0272,2026-06-28,2026-08-23,,2.72,生产中
1892,1,生产-001892,1892,2,38,5,2.5858,2026-06-28,2026-09-11,,51.72,生产中
1893,1,生产-001893,1893,2,13,3,0.2448,2026-06-28,2026-08-18,,8.16,生产中
1894,1,生产-001894,1894,1,39,4,0.3284,2026-06-28,2026-10-05,,8.21,生产中
1895,1,生产-001895,1895,2,13,1,0.0383,2026-06-28,2026-09-27,,3.83,生产中
1896,1,生产-001896,1896,2,6,2,0.835,2026-06-29,2026-08-06,,41.75,生产中
1897,1,生产-001897,1897,1,27,2,0.2161,2026-07-01,2026-10-11,,10.8,生产中
1898,1,生产-001898,1898,2,25,5,4.3017,2026-07-01,2026-08-28,,86.03,生产中
1899,1,生产-001899,1899,2,24,5,3.8087,2026-07-02,2026-08-18,,76.17,生产中
1900,1,生产-001900,1900,2,3,5,1.7454,2026-07-02,2026-08-09,,34.91,生产中
1901,1,生产-001901,1901,1,16,2,0.1754,2026-07-03,2026-09-23,,8.77,生产中
1902,1,生产-001902,1902,1,11,4,0.0952,2026-07-03,2026-09-29,,2.38,生产中
1903,1,生产-001903,1903,2,28,1,0.0824,2026-07-04,2026-08-29,,8.24,生产中
1904,1,生产-001904,1904,1,21,4,2.7947,2026-07-05,2026-08-30,,69.87,生产中
1905,1,生产-001905,1905,2,6,3,1.7722,2026-07-05,2026-08-09,,59.07,生产中
1906,1,生产-001906,1906,1,38,5,4.1812,2026-07-06,2026-08-11,,83.62,生产中
1907,1,生产-001907,1907,1,33,2,1.8605,2026-07-06,2026-08-08,,93.02,生产中
1908,1,生产-001908,1908,1,37,2,0.1416,2026-07-06,2026-10-21,,7.08,生产中
1909,1,生产-001909,1909,2,10,3,0.3391,2026-07-07,2026-10-16,,11.3,生产中
1910,1,生产-001910,1910,2,10,2,0.5903,2026-07-07,2026-09-06,,29.51,生产中
1911,1,生产-001911,1911,2,26,4,0.3137,2026-07-07,2026-10-16,,7.84,生产中
1912,1,生产-001912,1912,1,10,1,0.3164,2026-07-08,2026-09-14,,31.64,生产中
1913,1,生产-001913,1913,1,13,2,0.7566,2026-07-08,2026-08-26,,37.83,生产中
1914,1,生产-001914,1914,1,34,1,0.3334,2026-07-09,2026-08-06,,33.34,生产中
1915,1,生产-001915,1915,1,1,4,2.3709,2026-07-09,2026-08-23,,59.27,生产中
1916,1,生产-001916,1916,1,34,3,0.0582,2026-07-09,2026-10-19,,1.94,生产中
1917,1,生产-001917,1917,1,14,5,2.7009,2026-07-10,2026-08-16,,54.02,生产中
1918,1,生产-001918,1918,2,9,1,0.3347,2026-07-10,2026-08-13,,33.47,生产中
1919,1,生产-001919,1919,1,28,1,0.0689,2026-07-11,2026-10-14,,6.89,生产中
1920,1,生产-001920,1920,1,40,1,0.0954,2026-07-11,2026-10-12,,9.54,生产中
1921,1,生产-001921,1921,1,8,4,2.3792,2026-07-11,2026-08-22,,59.48,生产中
1922,1,生产-001922,1922,1,13,1,0.2253,2026-07-12,2026-09-15,,22.53,生产中
1923,1,生产-001923,1923,1,28,5,0.0719,2026-07-12,2026-10-11,,1.44,生产中
1924,1,生产-001924,1924,1,1,2,0.1226,2026-07-12,2026-10-23,,6.13,生产中
1925,1,生产-001925,1925,1,15,4,0.4115,2026-07-13,2026-10-20,,10.29,生产中
1926,1,生产-001926,1926,1,36,2,0.0451,2026-07-14,2026-10-10,,2.25,生产中
1927,1,生产-001927,1927,1,2,4,0.0252,2026-07-14,2026-09-26,,0.63,生产中
1928,1,生产-001928,1928,1,31,3,0.2358,2026-07-14,2026-10-17,,7.86,生产中
1929,1,生产-001929,1929,1,33,2,0.209,2026-07-14,2026-09-21,,10.45,生产中
1930,1,生产-001930,1930,1,25,3,2.0624,2026-07-14,2026-08-12,,68.75,生产中
1931,1,生产-001931,1931,2,24,1,0.2333,2026-07-14,2026-08-27,,23.33,生产中
1932,1,生产-001932,1932,2,21,1,0.0438,2026-07-15,2026-10-10,,4.38,生产中
1933,1,生产-001933,1933,1,5,2,0.9973,2026-07-15,2026-09-09,,49.87,生产中
1934,1,生产-001934,1934,2,30,1,0.0407,2026-07-15,2026-10-17,,4.07,生产中
1935,1,生产-001935,1935,1,33,3,0.262,2026-07-15,2026-09-05,,8.73,生产中
1936,1,生产-001936,1936,1,39,1,0.1104,2026-07-16,2026-09-24,,11.04,生产中
1937,1,生产-001937,1937,1,30,5,0.4891,2026-07-16,2026-10-14,,9.78,生产中
1938,1,生产-001938,1938,1,37,4,0.3127,2026-07-16,2026-09-24,,7.82,生产中
1939,1,生产-001939,1939,2,30,2,0.0489,2026-07-16,2026-11-02,,2.45,生产中
1940,1,生产-001940,1940,1,34,1,0.0512,2026-07-16,2026-10-27,,5.12,生产中
1941,1,生产-001941,1941,1,28,3,0.7123,2026-07-16,2026-08-18,,23.74,生产中
1942,1,生产-001942,1942,2,15,5,2.2298,2026-07-16,2026-08-23,,44.6,生产中
1943,1,生产-001943,1943,1,29,1,0.0923,2026-07-17,2026-10-16,,9.23,生产中
1944,1,生产-001944,1944,2,38,5,0.2366,2026-07-18,2026-09-16,,4.73,生产中
1945,1,生产-001945,1945,2,36,1,0.0768,2026-07-19,2026-10-27,,7.68,生产中
1946,1,生产-001946,1946,2,2,1,0.0672,2026-07-19,2026-10-26,,6.72,生产中
1947,1,生产-001947,1947,1,13,4,0.3782,2026-07-20,2026-09-27,,9.45,生产中
1948,1,生产-001948,1948,2,8,2,0.219,2026-07-20,2026-09-17,,10.95,生产中
1949,1,生产-001949,1949,1,25,1,0.0424,2026-07-21,2026-09-27,,4.24,生产中
1950,1,生产-001950,1950,2,26,2,0.7602,2026-07-21,2026-08-28,,38.01,生产中
1951,1,生产-001951,1951,1,25,5,0.1059,2026-07-21,2026-09-01,,2.12,生产中
1952,1,生产-001952,1952,1,21,4,0.3749,2026-07-21,2026-10-11,,9.37,生产中
1953,1,生产-001953,1953,1,32,1,0.2149,2026-07-22,2026-09-05,,21.49,生产中
1954,1,生产-001954,1954,2,19,1,0.1177,2026-07-22,2026-10-16,,11.77,生产中
1955,1,生产-001955,1955,1,35,1,0.8721,2026-07-22,2026-09-01,,87.21,生产中
1956,1,生产-001956,1956,2,5,3,0.0281,2026-07-23,2026-10-04,,0.94,生产中
1957,1,生产-001957,1957,1,35,3,0.0383,2026-07-24,2026-11-11,,1.28,生产中
1958,1,生产-001958,1958,2,15,1,0.1016,2026-07-24,2026-10-10,,10.16,生产中
1959,1,生产-001959,1959,1,15,1,0.0931,2026-07-24,2026-11-06,,9.31,生产中
1960,1,生产-001960,1960,2,21,4,0.4165,2026-07-25,2026-09-25,,10.41,生产中
1961,1,生产-001961,1961,2,10,1,0.2193,2026-07-26,2026-09-06,,21.93,生产中
1962,1,生产-001962,1962,1,3,1,0.0002,2026-07-26,2026-10-16,,0.02,生产中
1963,1,生产-001963,1963,1,3,3,1.4499,2026-07-26,2026-08-26,,48.33,生产中
1964,1,生产-001964,1964,1,24,1,0.0868,2026-07-26,2026-10-10,,8.68,生产中
1965,1,生产-001965,1965,2,30,1,0.4063,2026-07-27,2026-08-25,,40.63,生产中
1966,1,生产-001966,1966,1,15,5,0.5579,2026-07-28,2026-10-21,,11.16,生产中
1967,1,生产-001967,1967,2,21,3,0.0788,2026-07-29,2026-09-29,,2.63,生产中
1968,1,生产-001968,1968,1,34,4,0.4057,2026-07-29,2026-10-08,,10.14,生产中
1969,1,生产-001969,1969,1,38,3,0.3439,2026-07-30,2026-11-04,,11.46,生产中
1970,1,生产-001970,1970,2,21,2,0.06,2026-07-30,2026-10-06,,3.0,生产中
1971,1,生产-001971,1971,1,8,2,0.1431,2026-07-30,2026-09-26,,7.15,生产中
1972,1,生产-001972,1972,1,23,2,0.1569,2026-07-31,2026-09-27,,7.85,生产中
1973,1,生产-001973,1973,2,4,2,0.2274,2026-07-31,2026-09-18,,11.37,生产中
1974,1,生产-001974,1974,2,40,1,0.617,2026-07-31,2026-09-06,,61.7,生产中
1975,1,生产-001975,1975,1,35,1,0.0426,2026-08-01,2026-10-26,,4.26,生产中
1976,1,生产-001976,1976,2,32,4,0.0606,2026-08-01,2026-11-05,,1.51,生产中
1977,1,生产-001977,1977,2,40,1,0.0061,2026-08-01,2026-09-18,,0.61,生产中
1978,1,生产-001978,1978,1,24,5,0.064,2026-08-01,2026-11-17,,1.28,生产中
1979,1,生产-001979,1979,1,14,1,0.0186,2026-08-02,2026-11-05,,1.86,生产中
1980,1,生产-001980,1980,1,15,4,0.2189,2026-08-03,2026-09-26,,5.47,生产中
1981,1,生产-001981,1981,1,5,3,0.0568,2026-08-03,2026-09-20,,1.89,生产中
1982,1,生产-001982,1982,1,12,5,0.2865,2026-08-04,2026-10-09,,5.73,生产中
1983,1,生产-001983,1983,1,35,4,0.363,2026-08-04,2026-09-21,,9.08,生产中
1984,1,生产-001984,1984,1,19,5,1.8897,2026-08-04,2026-09-04,,37.79,生产中
1985,1,生产-001985,1985,1,14,1,0.1103,2026-08-05,2026-10-28,,11.03,生产中
1986,1,生产-001986,1986,2,39,5,0.2396,2026-08-05,2026-11-21,,4.79,生产中
1987,1,生产-001987,1987,1,10,1,0.025,2026-08-06,2026-11-13,,2.5,生产中
1988,1,生产-001988,1988,1,34,2,0.1341,2026-08-06,2026-09-21,,6.71,生产中
1989,1,生产-001989,1989,1,23,3,0.2301,2026-08-06,2026-09-17,,7.67,生产中
1990,1,生产-001990,1990,1,4,1,0.1155,2026-08-06,2026-09-24,,11.55,生产中
1991,1,生产-001991,1991,1,10,5,0.153,2026-08-07,2026-11-23,,3.06,生产中
1992,1,生产-001992,1992,1,20,2,0.2264,2026-08-07,2026-10-12,,11.32,生产中
1993,1,生产-001993,1993,1,17,2,0.1034,2026-08-07,2026-11-04,,5.17,生产中
1994,1,生产-001994,1994,1,29,2,0.0241,2026-08-07,2026-10-31,,1.21,生产中
1995,1,生产-001995,1995,1,6,5,0.4082,2026-08-07,2026-10-23,,8.16,生产中
1996,1,生产-001996,1996,1,26,2,0.1368,2026-08-08,2026-09-25,,6.84,生产中
1997,1,生产-001997,1997,2,25,5,4.5858,2026-08-10,2026-09-11,,91.72,生产中
1998,1,生产-001998,1998,1,7,2,0.0491,2026-08-10,2026-10-08,,2.45,生产中
1999,1,生产-001999,1999,1,7,2,0.1968,2026-08-10,2026-09-20,,9.84,生产中
2000,1,生产-002000,2000,1,1,3,2.04,2026-07-23,2026-08-04,,68.0,生产中
