purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_price,line_amount
3914,3914,1,35,498.1967,498.1967,8.25,4112.51
3915,3915,1,23,87,87,1592.02,138505.39
3916,3916,1,2,660.3907,660.3907,87.56,57825.65
3917,3917,1,106,48.1696,48.1696,81.64,3932.6
3918,3918,1,118,131,131,218.86,28670.17
3919,3919,1,50,1029.5838,1029.5838,76.49,78752.64
3920,3920,1,84,343.8998,343.8998,27.62,9497.65
3921,3921,1,62,150,150,309.15,46373.07
3922,3922,1,14,66,0,578.03,38150.0
3923,3923,1,72,111,111,49.39,5482.0
3924,3924,1,113,157,157,11.76,1846.71
3925,3925,1,109,159,159,545.46,86728.81
3926,3926,1,77,154,154,761.03,117197.97
3927,3927,1,94,59,59,497.36,29344.49
3928,3928,1,89,63,63,31.48,1983.28
3929,3929,1,22,134,134,635.44,85148.79
3930,3930,1,76,1070.188,1070.188,31.64,33857.28
3931,3931,1,53,114,114,527.73,60161.0
3932,3932,1,33,107,107,34.1,3648.66
3933,3933,1,34,551.5839,551.5839,100.09,55206.77
3934,3934,1,62,104,104,292.35,30404.72
3935,3935,1,56,98,98,1369.49,134209.88
3936,3936,1,5,6,6,642.85,3857.08
3937,3937,1,42,471.6563,471.6563,117.19,55272.0
3938,3938,1,68,545.9548,545.9548,26.53,14485.77
3939,3939,1,114,628.6542,628.6542,142.21,89402.68
3940,3940,1,74,302.9173,302.9173,78.41,23752.97
3941,3941,1,50,609.6047,609.6047,86.58,52778.1
3942,3942,1,95,8,8,1967.42,15739.33
3943,3943,1,56,152,152,1284.86,195299.0
3944,3944,1,113,136,136,12.79,1739.03
3945,3945,1,74,593.5977,593.5977,81.27,48239.86
3946,3946,1,80,113,113,1360.53,153739.33
3947,3947,1,64,8,8,280.44,2243.55
3948,3948,1,61,43,43,578.63,24881.07
3949,3949,1,99,467.003,467.003,4.85,2263.56
3950,3950,1,23,64,64,1440.76,92208.9
3951,3951,1,53,8,8,534.23,4273.82
3952,3952,1,8,17,17,1441.32,24502.42
3953,3953,1,95,103,103,1832.84,188782.94
3954,3954,1,62,26,26,311.64,8102.53
3955,3955,1,62,102,102,309.31,31550.01
3956,3956,1,120,35,35,1229.73,43040.5
3957,3957,1,63,66,66,3417.88,225580.08
3958,3958,1,26,1108.6347,1108.6347,123.77,137210.63
3959,3959,1,59,574.242,574.242,11.81,6780.53
3960,3960,1,24,91,91,368.93,33572.66
3961,3961,1,119,143,0,3418.19,488800.73
3962,3962,1,107,308.1239,308.1239,9.09,2801.04
3963,3963,1,115,911.8549,911.8549,13.86,12636.53
3964,3964,1,40,87,87,323.6,28152.87
3965,3965,1,106,327.9123,327.9123,78.59,25769.94
3966,3966,1,115,1072.8244,1072.8244,13.42,14395.34
3967,3967,1,117,21,0,340.94,7159.73
3968,3968,1,39,134,134,3009.37,403255.16
3969,3969,1,92,821.4439,821.4439,20.6,16922.92
3970,3970,1,32,38,38,950.37,36114.01
3971,3971,1,14,133,133,559.0,74347.59
3972,3972,1,16,29,29,1770.44,51342.76
3973,3973,1,69,138,138,256.69,35423.71
3974,3974,1,1,816.9269,816.9269,130.32,106464.74
3975,3975,1,81,119,119,10.37,1233.95
3976,3976,1,103,156,156,2393.13,373328.47
3977,3977,1,57,132,132,36.13,4768.7
3978,3978,1,96,48,48,947.3,45470.51
3979,3979,1,79,9,9,1602.95,14426.58
3980,3980,1,29,67,67,803.07,53805.85
3981,3981,1,30,117,117,265.79,31097.51
3982,3982,1,44,1022.9528,1022.9528,23.51,24049.27
3983,3983,1,99,111.1896,111.1896,4.96,551.22
3984,3984,1,85,33,33,771.56,25461.35
3985,3985,1,51,877.9314,877.9314,6.27,5507.93
3986,3986,1,45,40,40,527.9,21116.06
3987,3987,1,4,472.9099,472.9099,35.9,16979.34
3988,3988,1,73,145,145,12.91,1871.92
3989,3989,1,116,906.2644,906.2644,23.39,21198.24
3990,3990,1,36,1061.4957,1061.4957,29.45,31256.92
3991,3991,1,19,992.7287,992.7287,5.6,5562.74
3992,3992,1,50,896.3481,896.3481,82.9,74303.64
3993,3993,1,9,18,18,14.2,255.53
3994,3994,1,25,63,63,35.45,2233.31
3995,3995,1,59,768.1025,768.1025,11.39,8749.81
3996,3996,1,66,879.1233,879.1233,124.81,109722.35
3997,3997,1,58,1053.5385,1053.5385,103.0,108512.29
3998,3998,1,97,91,91,23.22,2112.77
3999,3999,1,71,38,38,1870.52,71079.85
4000,4000,1,1,450.0,0.0,142.45,64103.0
