quality_inspection_id,inspection_code,inspection_type,supplier_id,material_id,production_order_id,inspection_date,inspected_qty,accepted_qty,rejected_qty,result,defect_type
3560,来料检验-003560,来料检验,8,62,,2026-03-06,35,35,0,合格,
3561,来料检验-003561,来料检验,15,65,,2025-11-13,70,70,0,合格,
3562,来料检验-003562,来料检验,48,98,,2025-07-20,1093.8821,1093.8821,0.0,合格,
3563,来料检验-003563,来料检验,16,2,,2024-12-29,142.5228,142.5228,0.0,合格,
3564,来料检验-003564,来料检验,5,58,,2025-04-25,995.8387,995.8387,0.0,合格,
3565,来料检验-003565,来料检验,45,76,,2025-02-18,901.1332,901.1332,0.0,合格,
3566,来料检验-003566,来料检验,18,46,,2025-03-26,79,79,0,合格,
3567,来料检验-003567,来料检验,8,37,,2025-02-25,118,118,0,合格,
3568,来料检验-003568,来料检验,4,16,,2026-03-12,135,135,0,合格,
3569,来料检验-003569,来料检验,1,84,,2024-09-19,1108.5775,1108.5775,0.0,合格,
3570,来料检验-003570,来料检验,5,108,,2025-03-01,675.6451,675.6451,0.0,合格,
3571,来料检验-003571,来料检验,5,108,,2024-12-07,847.2099,847.2099,0.0,合格,
3572,来料检验-003572,来料检验,17,94,,2025-04-27,101,101,0,合格,
3573,来料检验-003573,来料检验,13,96,,2025-02-15,82,82,0,合格,
3574,来料检验-003574,来料检验,23,32,,2026-05-19,52,52,0,合格,
3575,来料检验-003575,来料检验,16,19,,2024-11-30,801.8856,801.8856,0.0,合格,
3576,来料检验-003576,来料检验,34,30,,2025-08-01,10,10,0,合格,
3577,来料检验-003577,来料检验,9,99,,2024-09-30,453.3435,453.3435,0.0,合格,
3578,来料检验-003578,来料检验,15,23,,2025-08-25,50,50,0,合格,
3579,来料检验-003579,来料检验,33,85,,2024-11-28,42,42,0,合格,
3580,来料检验-003580,来料检验,14,5,,2025-06-21,50,50,0,合格,
3581,来料检验-003581,来料检验,26,79,,2025-05-27,132,132,0,合格,
3582,来料检验-003582,来料检验,40,38,,2026-07-08,87,87,0,合格,
3583,来料检验-003583,来料检验,5,13,,2025-09-25,160,160,0,合格,
3584,来料检验-003584,来料检验,22,59,,2025-03-01,375.1514,375.1514,0.0,合格,
3585,来料检验-003585,来料检验,27,85,,2026-07-09,70,70,0,合格,
3586,来料检验-003586,来料检验,20,44,,2026-01-04,277.6525,277.6525,0.0,合格,
3587,来料检验-003587,来料检验,16,19,,2024-12-15,103.6366,103.6366,0.0,合格,
3588,来料检验-003588,来料检验,9,54,,2025-04-17,71,71,0,合格,
3589,来料检验-003589,来料检验,39,92,,2025-08-24,1135.0273,1135.0273,0.0,合格,
3590,来料检验-003590,来料检验,33,28,,2025-07-06,641.7919,641.7919,0.0,合格,
3591,来料检验-003591,来料检验,47,69,,2025-04-26,62,62,0,合格,
3592,来料检验-003592,来料检验,5,56,,2025-04-18,30,30,0,合格,
3593,来料检验-003593,来料检验,40,9,,2026-01-11,70,70,0,合格,
3594,来料检验-003594,来料检验,42,60,,2025-02-23,1123.4801,1123.4801,0.0,合格,
3595,来料检验-003595,来料检验,31,73,,2025-04-07,148,148,0,合格,
3596,来料检验-003596,来料检验,1,81,,2025-05-12,160,160,0,合格,
3597,来料检验-003597,来料检验,1,12,,2026-07-17,364.5739,364.5739,0.0,合格,
3598,来料检验-003598,来料检验,13,91,,2025-04-14,355.1881,355.1881,0.0,合格,
3599,来料检验-003599,来料检验,33,46,,2026-06-09,88,88,0,合格,
3600,来料检验-003600,来料检验,49,35,,2024-11-04,1174.7316,1174.7316,0.0,合格,
3601,来料检验-003601,来料检验,47,55,,2024-09-09,26,26,0,合格,
3602,来料检验-003602,来料检验,4,30,,2025-12-19,92,89,3,不合格,表面缺陷
3603,来料检验-003603,来料检验,47,81,,2026-05-27,68,68,0,合格,
3604,来料检验-003604,来料检验,19,47,,2026-02-11,130,130,0,合格,
3605,来料检验-003605,来料检验,13,91,,2025-12-29,256.3644,256.3644,0.0,合格,
3606,来料检验-003606,来料检验,48,101,,2026-01-22,32,32,0,合格,
3607,来料检验-003607,来料检验,36,64,,2024-10-31,75,75,0,合格,
3608,来料检验-003608,来料检验,4,23,,2025-10-08,138,138,0,合格,
3609,来料检验-003609,来料检验,15,118,,2025-05-27,76,76,0,合格,
3610,来料检验-003610,来料检验,8,43,,2026-04-13,825.1634,730.9072,94.2562,不合格,表面缺陷
3611,来料检验-003611,来料检验,35,107,,2026-05-25,472.7109,472.7109,0.0,合格,
3612,来料检验-003612,来料检验,34,23,,2025-07-01,58,58,0,合格,
3613,来料检验-003613,来料检验,2,61,,2025-04-07,111,111,0,合格,
3614,来料检验-003614,来料检验,14,5,,2024-09-27,122,115,7,不合格,性能不达标
3615,来料检验-003615,来料检验,9,83,,2026-06-04,292.5018,292.5018,0.0,合格,
3616,来料检验-003616,来料检验,24,42,,2025-08-23,1018.6188,1018.6188,0.0,合格,
3617,来料检验-003617,来料检验,39,73,,2026-08-02,117,117,0,合格,
3618,来料检验-003618,来料检验,24,52,,2026-05-09,704.8972,704.8972,0.0,合格,
3619,来料检验-003619,来料检验,3,52,,2025-07-04,456.5801,456.5801,0.0,合格,
3620,来料检验-003620,来料检验,2,36,,2025-04-09,967.0858,967.0858,0.0,合格,
3621,来料检验-003621,来料检验,33,54,,2025-04-06,125,125,0,合格,
3622,来料检验-003622,来料检验,23,42,,2026-02-13,813.6307,813.6307,0.0,合格,
3623,来料检验-003623,来料检验,15,61,,2025-04-18,80,74,6,不合格,尺寸超差
3624,来料检验-003624,来料检验,42,43,,2026-02-27,531.6191,531.6191,0.0,合格,
3625,来料检验-003625,来料检验,39,113,,2024-11-02,135,135,0,合格,
3626,来料检验-003626,来料检验,7,78,,2025-10-18,88,88,0,合格,
3627,来料检验-003627,来料检验,7,88,,2025-08-14,110,110,0,合格,
3628,来料检验-003628,来料检验,7,78,,2025-10-28,63,63,0,合格,
3629,来料检验-003629,来料检验,19,118,,2026-07-02,146,146,0,合格,
3630,来料检验-003630,来料检验,5,108,,2025-04-27,205.44,205.44,0.0,合格,
3631,来料检验-003631,来料检验,46,54,,2025-11-26,129,129,0,合格,
3632,来料检验-003632,来料检验,33,47,,2026-02-18,68,68,0,合格,
3633,来料检验-003633,来料检验,4,44,,2025-12-12,1043.3599,1043.3599,0.0,合格,
3634,来料检验-003634,来料检验,44,96,,2025-09-18,126,126,0,合格,
3635,来料检验-003635,来料检验,36,100,,2026-03-21,445.4221,445.4221,0.0,合格,
3636,来料检验-003636,来料检验,28,85,,2026-05-13,150,150,0,合格,
3637,来料检验-003637,来料检验,8,34,,2025-11-07,992.3659,992.3659,0.0,合格,
3638,来料检验-003638,来料检验,37,103,,2025-11-10,139,139,0,合格,
3639,来料检验-003639,来料检验,26,34,,2026-07-19,833.7696,833.7696,0.0,合格,
3640,来料检验-003640,来料检验,11,38,,2025-10-20,157,157,0,合格,
3641,来料检验-003641,来料检验,5,58,,2025-09-09,373.2061,373.2061,0.0,合格,
3642,来料检验-003642,来料检验,11,21,,2025-10-07,50,50,0,合格,
3643,来料检验-003643,来料检验,10,22,,2025-03-10,157,157,0,合格,
3644,来料检验-003644,来料检验,33,65,,2025-11-15,99,99,0,合格,
3645,来料检验-003645,来料检验,35,24,,2024-10-06,50,50,0,合格,
3646,来料检验-003646,来料检验,19,47,,2025-02-25,119,119,0,合格,
3647,来料检验-003647,来料检验,34,87,,2026-03-01,45,45,0,合格,
3648,来料检验-003648,来料检验,27,83,,2026-07-15,806.975,806.975,0.0,合格,
3649,来料检验-003649,来料检验,43,66,,2024-12-29,1128.1233,1128.1233,0.0,合格,
3650,来料检验-003650,来料检验,5,46,,2025-07-10,114,114,0,合格,
3651,来料检验-003651,来料检验,44,28,,2025-10-09,246.4126,246.4126,0.0,合格,
3652,来料检验-003652,来料检验,20,60,,2026-06-27,965.0562,965.0562,0.0,合格,
3653,来料检验-003653,来料检验,14,71,,2025-01-16,73,73,0,合格,
3654,来料检验-003654,来料检验,17,67,,2025-09-13,741.0269,741.0269,0.0,合格,
3655,来料检验-003655,来料检验,9,100,,2024-11-13,585.6467,585.6467,0.0,合格,
3656,来料检验-003656,来料检验,9,40,,2026-03-06,35,35,0,合格,
3657,来料检验-003657,来料检验,20,110,,2025-08-24,66,66,0,合格,
3658,来料检验-003658,来料检验,46,114,,2024-09-20,196.7373,196.7373,0.0,合格,
3659,来料检验-003659,来料检验,14,21,,2025-09-07,124,124,0,合格,
3660,来料检验-003660,来料检验,50,94,,2025-01-07,126,126,0,合格,
3661,来料检验-003661,来料检验,10,90,,2025-11-13,756.2568,756.2568,0.0,合格,
3662,来料检验-003662,来料检验,33,9,,2025-06-23,71,71,0,合格,
3663,来料检验-003663,来料检验,34,120,,2025-10-11,102,102,0,合格,
3664,来料检验-003664,来料检验,37,103,,2024-09-05,138,130,8,不合格,尺寸超差
3665,来料检验-003665,来料检验,40,38,,2025-10-15,11,11,0,合格,
3666,来料检验-003666,来料检验,44,57,,2026-04-08,90,90,0,合格,
3667,来料检验-003667,来料检验,41,18,,2025-01-19,420.9303,420.9303,0.0,合格,
3668,来料检验-003668,来料检验,23,83,,2026-04-24,804.1582,804.1582,0.0,合格,
3669,来料检验-003669,来料检验,24,1,,2025-01-24,1141.8644,1141.8644,0.0,合格,
3670,来料检验-003670,来料检验,37,117,,2025-12-31,99,99,0,合格,
3671,来料检验-003671,来料检验,18,40,,2026-05-27,139,139,0,合格,
3672,来料检验-003672,来料检验,39,48,,2024-12-29,61,61,0,合格,
3673,来料检验-003673,来料检验,39,75,,2025-12-13,1110.3532,1110.3532,0.0,合格,
3674,来料检验-003674,来料检验,35,63,,2026-03-08,66,66,0,合格,
3675,来料检验-003675,来料检验,26,80,,2026-07-11,46,46,0,合格,
3676,来料检验-003676,来料检验,24,34,,2025-10-27,865.5186,865.5186,0.0,合格,
3677,来料检验-003677,来料检验,42,60,,2026-08-02,1165.145,1165.145,0.0,合格,
3678,来料检验-003678,来料检验,12,81,,2026-07-23,93,93,0,合格,
3679,来料检验-003679,来料检验,34,74,,2025-01-18,1140.4954,1140.4954,0.0,合格,
3680,来料检验-003680,来料检验,44,11,,2026-03-20,74.2419,74.2419,0.0,合格,
3681,来料检验-003681,来料检验,35,107,,2024-09-17,445.4023,445.4023,0.0,合格,
3682,来料检验-003682,来料检验,14,81,,2026-04-07,46,46,0,合格,
3683,来料检验-003683,来料检验,38,8,,2026-06-15,136,136,0,合格,
3684,来料检验-003684,来料检验,45,47,,2025-04-22,150,150,0,合格,
3685,来料检验-003685,来料检验,13,39,,2026-01-20,152,152,0,合格,
3686,来料检验-003686,来料检验,50,29,,2025-04-01,158,158,0,合格,
3687,来料检验-003687,来料检验,33,47,,2026-04-10,20,20,0,合格,
3688,来料检验-003688,来料检验,40,24,,2026-06-04,87,87,0,合格,
3689,来料检验-003689,来料检验,48,1,,2025-07-03,71.2311,71.2311,0.0,合格,
3690,来料检验-003690,来料检验,13,65,,2025-08-09,50,50,0,合格,
3691,来料检验-003691,来料检验,19,103,,2026-01-23,123,123,0,合格,
3692,来料检验-003692,来料检验,12,91,,2026-05-24,567.6927,567.6927,0.0,合格,
3693,来料检验-003693,来料检验,1,61,,2025-02-09,44,44,0,合格,
3694,来料检验-003694,来料检验,32,88,,2025-10-11,56,56,0,合格,
3695,来料检验-003695,来料检验,45,95,,2026-05-16,141,141,0,合格,
3696,来料检验-003696,来料检验,13,17,,2026-04-09,50,50,0,合格,
3697,来料检验-003697,来料检验,10,39,,2026-05-23,84,84,0,合格,
3698,来料检验-003698,来料检验,39,100,,2025-07-03,398.0731,398.0731,0.0,合格,
3699,来料检验-003699,来料检验,8,29,,2026-03-10,82,82,0,合格,
3700,来料检验-003700,来料检验,5,94,,2026-06-18,147,147,0,合格,
3701,来料检验-003701,来料检验,29,37,,2026-04-07,58,58,0,合格,
3702,来料检验-003702,来料检验,29,43,,2026-04-09,522.897,522.897,0.0,合格,
3703,来料检验-003703,来料检验,32,57,,2024-08-22,8,8,0,合格,
3704,来料检验-003704,来料检验,3,115,,2024-11-10,1187.4078,1187.4078,0.0,合格,
3705,来料检验-003705,来料检验,3,33,,2026-06-05,120,120,0,合格,
3706,来料检验-003706,来料检验,34,30,,2026-04-29,56,56,0,合格,
3707,来料检验-003707,来料检验,22,114,,2026-04-27,586.9266,586.9266,0.0,合格,
3708,来料检验-003708,来料检验,5,46,,2026-03-08,153,153,0,合格,
3709,来料检验-003709,来料检验,26,118,,2025-07-13,119,119,0,合格,
3710,来料检验-003710,来料检验,19,118,,2025-12-17,127,127,0,合格,
3711,来料检验-003711,来料检验,43,35,,2025-03-05,42.1045,42.1045,0.0,合格,
3712,来料检验-003712,来料检验,27,113,,2026-07-09,134,134,0,合格,
3713,来料检验-003713,来料检验,44,98,,2024-08-28,1174.7366,1174.7366,0.0,合格,
3714,来料检验-003714,来料检验,23,16,,2025-06-02,54,54,0,合格,
3715,来料检验-003715,来料检验,28,110,,2025-07-15,68,68,0,合格,
3716,来料检验-003716,来料检验,40,7,,2025-09-12,100,100,0,合格,
3717,来料检验-003717,来料检验,28,32,,2025-02-15,109,109,0,合格,
3718,来料检验-003718,来料检验,21,120,,2026-04-28,129,129,0,合格,
3719,来料检验-003719,来料检验,29,74,,2026-05-13,302.4806,302.4806,0.0,合格,
3720,来料检验-003720,来料检验,19,56,,2026-02-14,11,11,0,合格,
3721,来料检验-003721,来料检验,33,72,,2026-08-04,12,12,0,合格,
3722,来料检验-003722,来料检验,26,34,,2025-07-06,159.6299,159.6299,0.0,合格,
3723,来料检验-003723,来料检验,40,7,,2024-11-28,82,82,0,合格,
3724,来料检验-003724,来料检验,15,3,,2024-11-25,769.6472,769.6472,0.0,合格,
3725,来料检验-003725,来料检验,33,77,,2025-04-13,25,25,0,合格,
3726,来料检验-003726,来料检验,7,49,,2025-06-25,39,39,0,合格,
3727,来料检验-003727,来料检验,39,104,,2024-10-24,144,144,0,合格,
3728,来料检验-003728,来料检验,36,87,,2026-04-14,141,141,0,合格,
3729,来料检验-003729,来料检验,8,43,,2025-10-10,307.7634,307.7634,0.0,合格,
3730,来料检验-003730,来料检验,6,66,,2025-12-25,595.5245,595.5245,0.0,合格,
3731,来料检验-003731,来料检验,19,86,,2026-04-17,23,23,0,合格,
3732,来料检验-003732,来料检验,33,77,,2025-07-12,36,36,0,合格,
3733,来料检验-003733,来料检验,23,42,,2025-12-02,602.9767,602.9767,0.0,合格,
3734,来料检验-003734,来料检验,43,36,,2026-04-04,875.692,875.692,0.0,合格,
3735,来料检验-003735,来料检验,8,34,,2025-09-16,1033.0624,1033.0624,0.0,合格,
3736,来料检验-003736,来料检验,7,20,,2025-01-09,228.112,228.112,0.0,合格,
3737,来料检验-003737,来料检验,18,89,,2026-03-09,112,112,0,合格,
3738,来料检验-003738,来料检验,9,31,,2025-02-07,151,151,0,合格,
3739,来料检验-003739,来料检验,29,111,,2025-05-01,72,72,0,合格,
3740,来料检验-003740,来料检验,24,21,,2024-11-10,18,16,2,不合格,尺寸超差
3741,来料检验-003741,来料检验,8,2,,2024-10-27,785.5218,785.5218,0.0,合格,
3742,来料检验-003742,来料检验,16,2,,2026-05-16,1199.406,1199.406,0.0,合格,
3743,来料检验-003743,来料检验,13,39,,2026-07-25,131,131,0,合格,
3744,来料检验-003744,来料检验,41,27,,2026-04-10,1143.6623,1143.6623,0.0,合格,
3745,来料检验-003745,来料检验,50,119,,2025-07-04,122,122,0,合格,
3746,来料检验-003746,来料检验,44,11,,2025-08-31,636.2666,636.2666,0.0,合格,
3747,来料检验-003747,来料检验,29,15,,2024-10-30,157,157,0,合格,
3748,来料检验-003748,来料检验,3,52,,2025-03-10,962.9639,962.9639,0.0,合格,
3749,来料检验-003749,来料检验,9,77,,2026-05-10,112,112,0,合格,
3750,来料检验-003750,来料检验,30,31,,2026-04-24,140,140,0,合格,
3751,来料检验-003751,来料检验,9,99,,2025-07-16,578.2635,578.2635,0.0,合格,
3752,来料检验-003752,来料检验,44,96,,2025-11-01,51,51,0,合格,
3753,来料检验-003753,来料检验,20,110,,2026-05-01,109,109,0,合格,
3754,来料检验-003754,来料检验,21,80,,2025-09-06,33,30,3,不合格,尺寸超差
3755,来料检验-003755,来料检验,11,63,,2026-02-28,79,79,0,合格,
3756,来料检验-003756,来料检验,50,20,,2025-10-08,317.2632,317.2632,0.0,合格,
3757,来料检验-003757,来料检验,17,72,,2026-01-27,86,86,0,合格,
3758,来料检验-003758,来料检验,25,64,,2025-12-21,20,20,0,合格,
3759,来料检验-003759,来料检验,16,70,,2025-10-09,116,116,0,合格,
3760,来料检验-003760,来料检验,39,15,,2025-02-14,24,24,0,合格,
3761,来料检验-003761,来料检验,32,88,,2024-09-05,25,25,0,合格,
3762,来料检验-003762,来料检验,8,4,,2024-10-23,672.3692,637.8636,34.5056,不合格,尺寸超差
3763,来料检验-003763,来料检验,43,66,,2026-07-09,238.079,238.079,0.0,合格,
3764,来料检验-003764,来料检验,40,107,,2025-01-14,438.3637,438.3637,0.0,合格,
3765,来料检验-003765,来料检验,48,18,,2025-04-09,1134.5034,1134.5034,0.0,合格,
3766,来料检验-003766,来料检验,7,104,,2024-08-29,51,51,0,合格,
3767,来料检验-003767,来料检验,25,25,,2025-03-15,103,103,0,合格,
3768,来料检验-003768,来料检验,19,103,,2026-03-17,117,117,0,合格,
3769,来料检验-003769,来料检验,28,37,,2025-11-25,24,24,0,合格,
3770,来料检验-003770,来料检验,26,25,,2024-12-08,115,115,0,合格,
3771,来料检验-003771,来料检验,9,62,,2026-06-10,58,58,0,合格,
3772,来料检验-003772,来料检验,34,95,,2024-08-30,135,135,0,合格,
3773,来料检验-003773,来料检验,44,67,,2025-09-08,191.2011,191.2011,0.0,合格,
3774,来料检验-003774,来料检验,33,65,,2024-10-27,25,25,0,合格,
3775,来料检验-003775,来料检验,40,58,,2025-02-27,680.3145,680.3145,0.0,合格,
3776,来料检验-003776,来料检验,34,30,,2024-09-10,94,94,0,合格,
3777,来料检验-003777,来料检验,48,20,,2025-12-20,302.8149,302.8149,0.0,合格,
3778,来料检验-003778,来料检验,19,19,,2025-01-13,1115.3317,1115.3317,0.0,合格,
3779,来料检验-003779,来料检验,29,70,,2025-04-21,42,42,0,合格,
3780,来料检验-003780,来料检验,24,42,,2025-06-11,1169.6066,1169.6066,0.0,合格,
3781,来料检验-003781,来料检验,48,31,,2025-06-16,157,157,0,合格,
3782,来料检验-003782,来料检验,37,88,,2025-05-28,34,34,0,合格,
3783,来料检验-003783,来料检验,46,16,,2025-09-25,133,133,0,合格,
3784,来料检验-003784,来料检验,3,33,,2026-04-10,19,19,0,合格,
3785,来料检验-003785,来料检验,15,61,,2025-02-04,91,91,0,合格,
3786,来料检验-003786,来料检验,35,24,,2024-10-01,61,61,0,合格,
3787,来料检验-003787,来料检验,47,76,,2026-05-16,546.9915,546.9915,0.0,合格,
3788,来料检验-003788,来料检验,1,26,,2024-09-13,1156.6873,1156.6873,0.0,合格,
3789,来料检验-003789,来料检验,23,42,,2025-04-28,493.5408,493.5408,0.0,合格,
3790,来料检验-003790,来料检验,17,72,,2025-05-31,89,80,9,不合格,表面缺陷
3791,来料检验-003791,来料检验,41,114,,2025-01-03,245.4039,245.4039,0.0,合格,
3792,来料检验-003792,来料检验,11,73,,2025-06-19,77,77,0,合格,
3793,来料检验-003793,来料检验,46,24,,2025-05-26,146,146,0,合格,
3794,来料检验-003794,来料检验,27,113,,2025-12-16,52,52,0,合格,
3795,来料检验-003795,来料检验,50,80,,2025-06-22,113,113,0,合格,
3796,来料检验-003796,来料检验,17,69,,2026-07-29,88,88,0,合格,
3797,来料检验-003797,来料检验,18,38,,2025-08-18,104,104,0,合格,
