order_cost_snapshot_id,sales_order_id,snapshot_date,material_cost,labor_cost,outsource_cost,overhead_cost,logistics_cost,total_cost,sales_revenue,gross_profit,gross_margin_rate,cost_type
1756,1756,2026-08-05,568069.52,30144.96,112633.56,105276.6,17017.56,833142.24,1110196.56,277054.32,0.2496,预测
1757,1757,2026-08-05,249717.42,53904.66,24922.71,53914.2,6866.01,389325.0,483583.98,94258.98,0.1949,预测
1758,1758,2026-07-18,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,214801.69,65305.49,0.304,实际
1759,1759,2026-07-05,60104.08,23126.86,7258.5,18170.28,1684.06,110343.78,152137.03,41793.25,0.2747,实际
1760,1760,2026-07-11,144409.82,74955.26,22896.22,46998.7,4182.66,293442.64,400093.39,106650.75,0.2666,实际
1761,1761,2026-06-17,229159.0,28351.34,31217.46,41923.28,6509.42,337160.5,465775.3,128614.8,0.2761,实际
1762,1762,2026-07-18,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,221340.79,52556.95,0.2374,实际
1763,1763,2026-07-23,63504.03,26439.8,18388.81,15090.74,2047.32,125470.7,174373.32,48902.62,0.2804,实际
1764,1764,2026-07-07,691862.68,146692.52,117747.12,128622.68,20240.24,1105165.24,1540764.88,435599.64,0.2827,实际
1765,1765,2026-07-06,239559.66,36404.91,83344.47,60184.26,8072.61,427565.88,568663.21,141097.33,0.2481,实际
1766,1766,2026-07-06,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,408211.93,131920.62,0.3232,实际
1767,1767,2026-07-01,80616.84,25283.05,3267.96,13252.98,2097.12,124517.95,169056.26,44538.31,0.2635,实际
1768,1768,2026-08-05,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,438754.2,145817.01,0.3323,预测
1769,1769,2026-07-20,390534.9,65212.0,133471.8,113483.5,13100.15,715802.4,1020134.68,304332.28,0.2983,实际
1770,1770,2026-07-01,406143.45,111787.53,71224.5,101216.91,11934.21,702306.6,994856.63,292550.03,0.2941,实际
1771,1771,2026-07-13,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,228446.47,63162.4,0.2765,实际
1772,1772,2026-07-12,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,343225.51,66934.2,0.195,实际
1773,1773,2026-07-01,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,114074.28,24167.03,0.2119,实际
1774,1774,2026-08-05,237073.35,179944.0,50777.55,92997.6,7196.25,567988.8,770838.5,202849.7,0.2632,预测
1775,1775,2026-08-05,166536.86,47697.86,12861.5,47485.82,4484.96,279067.0,361144.69,82077.69,0.2273,预测
1776,1776,2026-08-05,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,353866.67,77575.36,0.2192,预测
1777,1777,2026-08-05,413979.56,117781.92,92864.12,123800.8,12671.08,761097.52,1109642.85,348545.33,0.3141,预测
1778,1778,2026-08-05,103494.89,29445.48,23216.03,30950.2,3167.77,190274.38,263724.62,73450.24,0.2785,预测
1779,1779,2026-08-05,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,245693.81,68850.09,0.2802,预测
1780,1780,2026-07-19,430062.24,51941.08,74467.8,80632.68,12613.24,649717.0,918293.21,268576.21,0.2925,实际
1781,1781,2026-08-05,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,354248.44,85527.18,0.2414,预测
1782,1782,2026-06-26,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,133118.95,43211.7,0.3246,实际
1783,1783,2026-08-05,572897.5,70878.35,78043.65,104808.2,16273.55,842901.25,1046938.24,204036.99,0.1949,预测
1784,1784,2026-07-24,144409.82,74955.26,22896.22,46998.7,4182.66,293442.64,405046.41,111603.77,0.2755,实际
1785,1785,2026-08-05,572897.5,70878.35,78043.65,104808.2,16273.55,842901.25,1117422.23,274520.98,0.2457,预测
1786,1786,2026-08-05,217362.57,71030.7,59148.72,47891.28,6912.78,402346.05,521795.26,119449.21,0.2289,预测
1787,1787,2026-08-05,416195.7,89841.1,41537.85,89857.0,11443.35,648875.0,864863.63,215988.63,0.2497,预测
1788,1788,2026-08-05,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,251842.51,80192.87,0.3184,预测
1789,1789,2026-06-29,329903.97,97278.45,71062.83,81861.69,10024.17,590131.08,884809.82,294678.74,0.333,实际
1790,1790,2026-07-21,80616.84,25283.05,3267.96,13252.98,2097.12,124517.95,177857.93,53339.98,0.2999,实际
1791,1791,2026-08-05,114579.5,14175.67,15608.73,20961.64,3254.71,168580.25,238646.67,70066.42,0.2936,预测
1792,1792,2026-08-05,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,200608.11,51111.91,0.2548,预测
1793,1793,2026-06-25,416888.6,76548.0,124067.48,112694.48,13523.92,743722.48,957863.7,214141.22,0.2236,实际
1794,1794,2026-08-05,102615.23,32102.62,11974.64,26859.39,2864.75,176416.63,216840.89,40424.26,0.1864,预测
1795,1795,2026-08-05,243272.04,43675.4,61660.16,62609.92,7623.3,418840.84,538026.08,119185.24,0.2215,预测
1796,1796,2026-07-20,638860.04,62510.56,69460.76,145070.44,17708.0,933609.8,1403167.1,469557.3,0.3346,实际
1797,1797,2026-07-20,464646.8,57396.2,77864.12,73128.68,13562.76,686598.56,896374.76,209776.2,0.234,实际
1798,1798,2026-08-05,72454.19,23676.9,19716.24,15963.76,2304.26,134115.35,173245.34,39129.99,0.2259,预测
1799,1799,2026-07-07,153138.37,21489.17,8437.38,23981.5,4039.39,211085.82,275095.55,64009.73,0.2327,实际
1800,1800,2026-08-05,114579.5,14175.67,15608.73,20961.64,3254.71,168580.25,218604.99,50024.74,0.2288,预测
1801,1801,2026-08-05,243272.04,43675.4,61660.16,62609.92,7623.3,418840.84,544650.36,125809.52,0.231,预测
1802,1802,2026-08-05,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,193792.8,60035.47,0.3098,预测
1803,1803,2026-08-05,159706.44,24269.94,55562.98,40122.84,5381.74,285043.92,373422.36,88378.44,0.2367,预测
1804,1804,2026-07-15,513076.15,160513.1,59873.2,134296.95,14323.75,882083.15,1319840.21,437757.06,0.3317,实际
1805,1805,2026-08-05,418617.08,46532.6,93774.84,103401.04,12809.8,675135.36,865044.02,189908.66,0.2195,预测
1806,1806,2026-08-05,479145.03,46882.92,52095.57,108802.83,13281.0,700207.35,923244.37,223037.02,0.2416,预测
1807,1807,2026-07-24,390534.9,65212.0,133471.8,113483.5,13100.15,715802.4,1078682.77,362880.37,0.3364,实际
1808,1808,2026-08-05,765691.85,107445.85,42186.9,119907.5,20196.95,1055429.1,1361886.4,306457.3,0.225,预测
1809,1809,2026-08-05,200711.54,62883.94,62629.14,54055.42,6583.52,386863.56,523954.0,137090.44,0.2616,预测
1810,1810,2026-08-05,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,186722.05,37225.85,0.1994,预测
1811,1811,2026-08-05,60104.08,23126.86,7258.5,18170.28,1684.06,110343.78,154996.82,44653.04,0.2881,预测
1812,1812,2026-08-05,366899.84,64840.76,15466.6,80676.16,9559.16,537442.52,666142.13,128699.61,0.1932,预测
1813,1813,2026-07-10,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,271481.41,78049.63,0.2875,实际
1814,1814,2026-07-11,91724.96,16210.19,3866.65,20169.04,2389.79,134360.63,177846.43,43485.8,0.2445,实际
1815,1815,2026-08-05,537577.8,64926.35,93084.75,100790.85,15766.55,812146.25,1120427.27,308281.02,0.2751,预测
1816,1816,2026-08-05,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,441933.17,148995.98,0.3371,预测
1817,1817,2026-08-05,121051.43,33999.86,7534.95,23883.92,3214.66,189684.82,232982.91,43298.09,0.1858,预测
1818,1818,2026-08-05,284034.76,15072.48,56316.78,52638.3,8508.78,416571.12,539030.54,122459.42,0.2272,预测
1819,1819,2026-08-05,284034.76,15072.48,56316.78,52638.3,8508.78,416571.12,531477.9,114906.78,0.2162,预测
1820,1820,2026-08-05,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,195711.27,61953.94,0.3166,预测
1821,1821,2026-08-05,135381.15,37262.51,23741.5,33738.97,3978.07,234102.2,315611.04,81508.84,0.2583,预测
1822,1822,2026-07-15,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,229378.89,52535.17,0.229,实际
1823,1823,2026-08-05,423393.75,171302.65,174968.5,99594.65,14959.05,884218.6,1153465.46,269246.86,0.2334,预测
1824,1824,2026-07-09,259192.52,151497.08,41717.4,75099.56,7522.76,535029.32,784829.68,249800.36,0.3183,实际
1825,1825,2026-08-05,166478.28,35936.44,16615.14,35942.8,4577.34,259550.0,385360.47,125810.47,0.3265,预测
1826,1826,2026-08-05,156213.96,26084.8,53388.72,45393.4,5240.06,286320.96,423443.18,137122.22,0.3238,预测
1827,1827,2026-08-05,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,237169.31,71885.24,0.3031,预测
1828,1828,2026-08-05,159706.44,24269.94,55562.98,40122.84,5381.74,285043.92,357912.35,72868.43,0.2036,预测
1829,1829,2026-07-12,266074.15,187654.55,161998.5,121051.95,10701.8,747481.0,1050527.02,303046.02,0.2885,实际
1830,1830,2026-08-05,399266.1,60674.85,138907.45,100307.1,13454.35,712609.8,887707.29,175097.49,0.1972,预测
1831,1831,2026-08-05,338715.0,137042.12,139974.8,79675.72,11967.24,707374.88,927719.83,220344.95,0.2375,预测
1832,1832,2026-08-05,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,179349.67,45592.34,0.2542,预测
1833,1833,2026-08-05,486544.08,87350.8,123320.32,125219.84,15246.6,837681.68,1059981.97,222300.29,0.2097,预测
1834,1834,2026-08-05,214021.92,109100.55,89335.92,75809.85,7583.94,495852.21,704230.55,208378.34,0.2959,预测
1835,1835,2026-08-05,345931.34,73346.26,58873.56,64311.34,10120.12,552582.62,767157.12,214574.5,0.2797,预测
1836,1836,2026-07-18,398945.0,163431.05,57150.45,91566.0,11402.4,722494.9,1005737.31,283242.41,0.2816,实际
1837,1837,2026-07-17,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,351693.54,82972.28,0.2359,实际
1838,1838,2026-08-05,153138.37,21489.17,8437.38,23981.5,4039.39,211085.82,263222.86,52137.04,0.1981,预测
1839,1839,2026-08-05,306276.74,42978.34,16874.76,47963.0,8078.78,422171.64,550922.26,128750.62,0.2337,预测
1840,1840,2026-08-05,135381.15,37262.51,23741.5,33738.97,3978.07,234102.2,340199.84,106097.64,0.3119,预测
1841,1841,2026-08-05,439871.96,129704.6,94750.44,109148.92,13365.56,786841.44,1067164.58,280323.14,0.2627,预测
1842,1842,2026-07-16,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,219554.94,42711.22,0.1945,实际
1843,1843,2026-08-05,81142.02,21460.93,3600.27,12850.59,2118.56,121172.37,157774.11,36601.74,0.232,预测
1844,1844,2026-07-16,416195.7,89841.1,41537.85,89857.0,11443.35,648875.0,837098.31,188223.31,0.2249,实际
1845,1845,2026-07-19,416342.15,119244.65,32153.75,118714.55,11212.4,697667.5,880458.59,182791.09,0.2076,实际
1846,1846,2026-08-05,189658.68,143955.2,40622.04,74398.08,5757.0,454391.04,596555.09,142164.05,0.2383,预测
1847,1847,2026-08-05,242102.86,67999.72,15069.9,47767.84,6429.32,379369.64,546797.52,167427.88,0.3062,预测
1848,1848,2026-08-05,63504.03,26439.8,18388.81,15090.74,2047.32,125470.7,159106.12,33635.42,0.2114,预测
1849,1849,2026-08-05,312427.92,52169.6,106777.44,90786.8,10480.12,572641.92,724317.01,151675.09,0.2094,预测
1850,1850,2026-08-05,418617.08,46532.6,93774.84,103401.04,12809.8,675135.36,992691.52,317556.16,0.3199,预测
1851,1851,2026-08-05,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,410886.02,117948.83,0.2871,预测
1852,1852,2026-08-05,310484.67,88336.44,69648.09,92850.6,9503.31,570823.14,805933.34,235110.2,0.2917,预测
1853,1853,2026-08-05,270762.3,74525.02,47483.0,67477.94,7956.14,468204.4,600868.02,132663.62,0.2208,预测
1854,1854,2026-08-05,319412.88,48539.88,111125.96,80245.68,10763.48,570087.84,771551.37,201463.53,0.2611,预测
1855,1855,2026-08-05,91724.96,16210.19,3866.65,20169.04,2389.79,134360.63,188515.42,54154.79,0.2873,预测
1856,1856,2026-08-05,103494.89,29445.48,23216.03,30950.2,3167.77,190274.38,284998.42,94724.04,0.3324,预测
1857,1857,2026-08-05,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,216793.92,51509.85,0.2376,预测
1858,1858,2026-08-05,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,221463.73,52679.89,0.2379,预测
1859,1859,2026-08-05,521110.75,95685.0,155084.35,140868.1,16904.9,929653.1,1134471.27,204818.17,0.1805,预测
1860,1860,2026-08-05,109967.99,32426.15,23687.61,27287.23,3341.39,196710.36,247579.27,50868.91,0.2055,预测
1861,1861,2026-08-05,83239.14,17968.22,8307.57,17971.4,2288.67,129775.0,179590.53,49815.53,0.2774,预测
1862,1862,2026-08-05,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,373066.52,104345.26,0.2797,预测
1863,1863,2026-08-05,289816.76,94707.6,78864.96,63855.04,9217.04,536461.4,735108.29,198646.89,0.2702,预测
1864,1864,2026-08-05,72000.52,64928.42,11413.56,29386.64,2085.36,179814.5,237185.95,57371.45,0.2419,预测
1865,1865,2026-08-05,797662.08,80139.64,113375.64,157795.44,22775.96,1171748.76,1682955.19,511206.43,0.3038,预测
1866,1866,2026-08-05,254016.12,105759.2,73555.24,60362.96,8189.28,501882.8,672056.64,170173.84,0.2532,预测
1867,1867,2026-08-05,363154.29,101999.58,22604.85,71651.76,9643.98,569054.46,770615.56,201561.1,0.2616,预测
1868,1868,2026-08-05,161233.68,50566.1,6535.92,26505.96,4194.24,249035.9,330570.01,81534.11,0.2466,预测
1869,1869,2026-08-05,91724.96,16210.19,3866.65,20169.04,2389.79,134360.63,165912.78,31552.15,0.1902,预测
1870,1870,2026-08-05,107515.56,12985.27,18616.95,20158.17,3153.31,162429.25,237553.8,75124.55,0.3162,预测
1871,1871,2026-08-05,484205.72,135999.44,30139.8,95535.68,12858.64,758739.28,1050093.29,291354.01,0.2775,预测
1872,1872,2026-08-05,797662.08,80139.64,113375.64,157795.44,22775.96,1171748.76,1574966.57,403217.81,0.256,预测
1873,1873,2026-08-05,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,200238.36,57716.4,0.2882,预测
1874,1874,2026-08-05,63504.03,26439.8,18388.81,15090.74,2047.32,125470.7,181793.92,56323.22,0.3098,预测
1875,1875,2026-08-05,284034.76,15072.48,56316.78,52638.3,8508.78,416571.12,512296.0,95724.88,0.1869,预测
1876,1876,2026-08-05,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,328661.71,95259.26,0.2898,预测
1877,1877,2026-08-05,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,167717.67,54119.91,0.3227,预测
1878,1878,2026-08-05,312427.92,52169.6,106777.44,90786.8,10480.12,572641.92,810937.22,238295.3,0.2939,预测
1879,1879,2026-08-05,516046.72,38396.52,75174.32,126238.32,14780.52,770636.4,1144312.74,373676.34,0.3266,预测
1880,1880,2026-08-05,159578.0,65372.42,22860.18,36626.4,4560.96,288997.96,411133.05,122135.09,0.2971,预测
1881,1881,2026-08-05,501778.85,157209.85,156572.85,135138.55,16458.8,967158.9,1394380.3,427221.4,0.3064,预测
1882,1882,2026-08-05,120208.16,46253.72,14517.0,36340.56,3368.12,220687.56,309944.69,89257.13,0.288,预测
1883,1883,2026-08-05,129011.68,9599.13,18793.58,31559.58,3695.13,192659.1,285229.53,92570.43,0.3245,预测
1884,1884,2026-08-05,258023.36,19198.26,37587.16,63119.16,7390.26,385318.2,526311.44,140993.24,0.2679,预测
1885,1885,2026-08-05,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,190739.19,56981.86,0.2987,预测
1886,1886,2026-08-05,319430.02,31255.28,34730.38,72535.22,8854.0,466804.9,616095.54,149290.64,0.2423,预测
1887,1887,2026-08-05,153138.37,21489.17,8437.38,23981.5,4039.39,211085.82,305726.77,94640.95,0.3096,预测
1888,1888,2026-08-05,83239.14,17968.22,8307.57,17971.4,2288.67,129775.0,165164.29,35389.29,0.2143,预测
1889,1889,2026-08-05,80616.84,25283.05,3267.96,13252.98,2097.12,124517.95,180384.64,55866.69,0.3097,预测
1890,1890,2026-08-05,229159.0,28351.34,31217.46,41923.28,6509.42,337160.5,454947.03,117786.53,0.2589,预测
1891,1891,2026-08-05,46234.03,33595.57,26901.57,18699.3,1828.39,127258.85,159325.46,32066.61,0.2013,预测
1892,1892,2026-08-05,554829.65,121492.6,89491.95,145121.8,16108.05,927044.05,1390473.22,463429.17,0.3333,预测
1893,1893,2026-08-05,159644.49,112592.73,97199.1,72631.17,6421.08,448488.6,643411.33,194922.73,0.303,预测
1894,1894,2026-08-05,338715.0,137042.12,139974.8,79675.72,11967.24,707374.88,929467.74,222092.86,0.2389,预测
1895,1895,2026-08-05,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,216841.91,67345.71,0.3106,预测
1896,1896,2026-08-05,161233.68,50566.1,6535.92,26505.96,4194.24,249035.9,315604.3,66568.4,0.2109,预测
1897,1897,2026-08-05,142681.28,72733.7,59557.28,50539.9,5055.96,330568.14,435300.4,104732.26,0.2406,预测
1898,1898,2026-08-05,537577.8,64926.35,93084.75,100790.85,15766.55,812146.25,1025312.59,213166.34,0.2079,预测
1899,1899,2026-08-05,180001.3,162321.05,28533.9,73466.6,5213.4,449536.25,563994.1,114457.85,0.2029,预测
1900,1900,2026-08-05,317520.15,132199.0,91944.05,75453.7,10236.6,627353.5,877779.24,250425.74,0.2853,预测
1901,1901,2026-08-05,144409.82,74955.26,22896.22,46998.7,4182.66,293442.64,401781.04,108338.4,0.2696,预测
1902,1902,2026-08-05,366899.84,64840.76,15466.6,80676.16,9559.16,537442.52,707922.14,170479.62,0.2408,预测
1903,1903,2026-08-05,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,191104.95,57347.62,0.3001,预测
1904,1904,2026-08-05,332956.56,71872.88,33230.28,71885.6,9154.68,519100.0,699065.11,179965.11,0.2574,预测
1905,1905,2026-08-05,241850.52,75849.15,9803.88,39758.94,6291.36,373553.85,467392.91,93839.06,0.2008,预测
1906,1906,2026-08-05,554829.65,121492.6,89491.95,145121.8,16108.05,927044.05,1313045.24,386001.19,0.294,预测
1907,1907,2026-08-05,319430.02,31255.28,34730.38,72535.22,8854.0,466804.9,616754.71,149949.81,0.2431,预测
1908,1908,2026-08-05,229159.0,28351.34,31217.46,41923.28,6509.42,337160.5,447934.91,110774.41,0.2473,预测
1909,1909,2026-08-05,598246.56,60104.73,85031.73,118346.58,17081.97,878811.57,1155975.43,277163.86,0.2398,预测
1910,1910,2026-08-05,398831.04,40069.82,56687.82,78897.72,11387.98,585874.38,861576.45,275702.07,0.32,预测
1911,1911,2026-08-05,312427.92,52169.6,106777.44,90786.8,10480.12,572641.92,861301.91,288659.99,0.3351,预测
1912,1912,2026-08-05,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,437902.79,144965.6,0.331,预测
1913,1913,2026-08-05,106429.66,75061.82,64799.4,48420.78,4280.72,298992.4,441174.06,142181.66,0.3223,预测
1914,1914,2026-08-05,109967.99,32426.15,23687.61,27287.23,3341.39,196710.36,266295.0,69584.64,0.2613,预测
1915,1915,2026-08-05,691862.68,146692.52,117747.12,128622.68,20240.24,1105165.24,1585371.32,480206.08,0.3029,预测
1916,1916,2026-08-05,329903.97,97278.45,71062.83,81861.69,10024.17,590131.08,788330.16,198199.08,0.2514,预测
1917,1917,2026-08-05,517474.45,147227.4,116080.15,154751.0,15838.85,951371.9,1303349.4,351977.5,0.2701,预测
1918,1918,2026-08-05,121636.02,21837.7,30830.08,31304.96,3811.65,209420.42,258988.96,49568.54,0.1914,预测
1919,1919,2026-08-05,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,180838.88,47081.55,0.2604,预测
1920,1920,2026-08-05,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,276485.22,83053.44,0.3004,预测
1921,1921,2026-08-05,333073.72,95395.72,25723.0,94971.64,8969.92,558134.0,812937.84,254803.84,0.3134,预测
1922,1922,2026-08-05,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,206550.72,57054.52,0.2762,预测
1923,1923,2026-08-05,323990.65,189371.35,52146.75,93874.45,9403.45,668786.65,968507.78,299721.13,0.3095,预测
1924,1924,2026-08-05,345931.34,73346.26,58873.56,64311.34,10120.12,552582.62,722013.12,169430.5,0.2347,预测
1925,1925,2026-08-05,464646.8,57396.2,77864.12,73128.68,13562.76,686598.56,1031849.57,345251.01,0.3346,预测
1926,1926,2026-08-05,94829.34,71977.6,20311.02,37199.04,2878.5,227195.52,321367.0,94171.48,0.293,预测
1927,1927,2026-08-05,184936.12,134382.28,107606.28,74797.2,7313.56,509035.4,637621.88,128586.48,0.2017,预测
1928,1928,2026-08-05,406143.45,111787.53,71224.5,101216.91,11934.21,702306.6,894526.88,192220.28,0.2149,预测
1929,1929,2026-08-05,319430.02,31255.28,34730.38,72535.22,8854.0,466804.9,691408.95,224604.05,0.3248,预测
1930,1930,2026-08-05,322546.68,38955.81,55850.85,60474.51,9459.93,487287.75,683562.59,196274.84,0.2871,预测
1931,1931,2026-08-05,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,120249.49,30342.24,0.2523,预测
1932,1932,2026-08-05,83239.14,17968.22,8307.57,17971.4,2288.67,129775.0,171736.34,41961.34,0.2443,预测
1933,1933,2026-08-05,242102.86,67999.72,15069.9,47767.84,6429.32,379369.64,492079.7,112710.06,0.229,预测
1934,1934,2026-08-05,111410.18,15656.36,21447.62,24772.16,3321.44,176607.76,252297.34,75689.58,0.3,预测
1935,1935,2026-08-05,479145.03,46882.92,52095.57,108802.83,13281.0,700207.35,985324.93,285117.58,0.2894,预测
1936,1936,2026-08-05,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,216927.1,40083.38,0.1848,预测
1937,1937,2026-08-05,557050.9,78281.8,107238.1,123860.8,16607.2,883038.8,1302427.88,419389.08,0.322,预测
1938,1938,2026-08-05,458318.0,56702.68,62434.92,83846.56,13018.84,674321.0,915670.38,241349.38,0.2636,预测
1939,1939,2026-08-05,222820.36,31312.72,42895.24,49544.32,6642.88,353215.52,450826.69,97611.17,0.2165,预测
1940,1940,2026-08-05,109967.99,32426.15,23687.61,27287.23,3341.39,196710.36,243411.6,46701.24,0.1919,预测
1941,1941,2026-08-05,194394.39,113622.81,31288.05,56324.67,5642.07,401271.99,498664.0,97392.01,0.1953,预测
1942,1942,2026-08-05,580808.5,71745.25,97330.15,91410.85,16953.45,858248.2,1182948.27,324700.07,0.2745,预测
1943,1943,2026-08-05,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,227223.64,58439.8,0.2572,预测
