production_operation_id,production_order_id,operation_no,operation_name,planned_hours,actual_hours,status
6360,1590,4,调试检验,31.6118,27.762,已完成
6361,1591,1,机械加工,31.6118,31.2777,已完成
6362,1591,2,电气装配,31.6118,27.2646,已完成
6363,1591,3,整机装配,31.6118,31.0633,已完成
6364,1591,4,调试检验,31.6118,32.2688,已完成
6365,1592,1,机械加工,20.4789,22.1119,已完成
6366,1592,2,电气装配,20.4789,19.0996,已完成
6367,1592,3,整机装配,20.4789,17.6167,已完成
6368,1592,4,调试检验,20.4789,23.5455,已完成
6369,1593,1,机械加工,68.704,74.8642,已完成
6370,1593,2,电气装配,68.704,73.6698,已完成
6371,1593,3,整机装配,68.704,70.7541,已完成
6372,1593,4,调试检验,68.704,67.6504,已完成
6373,1594,1,机械加工,58.3178,59.6099,已完成
6374,1594,2,电气装配,58.3178,59.7102,已完成
6375,1594,3,整机装配,58.3178,50.0944,已完成
6376,1594,4,调试检验,58.3178,66.6183,已完成
6377,1595,1,机械加工,59.3416,57.2979,已完成
6378,1595,2,电气装配,59.3416,57.9352,已完成
6379,1595,3,整机装配,59.3416,68.6142,已完成
6380,1595,4,调试检验,59.3416,56.035,已完成
6381,1596,1,机械加工,97.7957,98.0326,已完成
6382,1596,2,电气装配,97.7957,111.9111,已完成
6383,1596,3,整机装配,97.7957,95.9409,已完成
6384,1596,4,调试检验,97.7957,110.0822,已完成
6385,1597,1,机械加工,92.3909,87.3493,已完成
6386,1597,2,电气装配,92.3909,80.5258,已完成
6387,1597,3,整机装配,92.3909,103.3846,已完成
6388,1597,4,调试检验,92.3909,102.6187,已完成
6389,1598,1,机械加工,59.3416,59.8514,已完成
6390,1598,2,电气装配,59.3416,55.0849,已完成
6391,1598,3,整机装配,59.3416,52.7591,已完成
6392,1598,4,调试检验,59.3416,58.0057,已完成
6393,1599,1,机械加工,64.8069,73.925,已完成
6394,1599,2,电气装配,64.8069,63.5413,已完成
6395,1599,3,整机装配,64.8069,64.3848,已完成
6396,1599,4,调试检验,64.8069,70.1221,已完成
6397,1600,1,机械加工,42.5445,48.3849,已完成
6398,1600,2,电气装配,42.5445,48.09,已完成
6399,1600,3,整机装配,42.5445,42.9014,已完成
6400,1600,4,调试检验,42.5445,38.9296,已完成
6401,1601,1,机械加工,58.3178,62.7579,已完成
6402,1601,2,电气装配,58.3178,57.5297,已完成
6403,1601,3,整机装配,58.3178,60.0588,已完成
6404,1601,4,调试检验,58.3178,54.0609,已完成
6405,1602,1,机械加工,31.6522,35.1197,已完成
6406,1602,2,电气装配,31.6522,26.9458,已完成
6407,1602,3,整机装配,31.6522,36.3705,已完成
6408,1602,4,调试检验,31.6522,32.3503,已完成
6409,1603,1,机械加工,88.218,97.6946,已完成
6410,1603,2,电气装配,88.218,89.3148,已完成
6411,1603,3,整机装配,88.218,86.0594,已完成
6412,1603,4,调试检验,88.218,100.1274,已完成
6413,1604,1,机械加工,102.9192,94.0124,已完成
6414,1604,2,电气装配,102.9192,105.7728,已完成
6415,1604,3,整机装配,102.9192,95.1481,已完成
6416,1604,4,调试检验,102.9192,110.0549,已完成
6417,1605,1,机械加工,64.8069,68.344,已完成
6418,1605,2,电气装配,64.8069,68.4279,已完成
6419,1605,3,整机装配,64.8069,65.803,已完成
6420,1605,4,调试检验,64.8069,73.8847,已完成
6421,1606,1,机械加工,91.2923,92.9692,已完成
6422,1606,2,电气装配,91.2923,90.6421,已完成
6423,1606,3,整机装配,91.2923,94.4343,已完成
6424,1606,4,调试检验,91.2923,78.6225,已完成
6425,1607,1,机械加工,32.9755,33.9474,已完成
6426,1607,2,电气装配,32.9755,33.0231,已完成
6427,1607,3,整机装配,32.9755,37.9276,已完成
6428,1607,4,调试检验,32.9755,29.9288,已完成
6429,1608,1,机械加工,20.4789,23.484,已完成
6430,1608,2,电气装配,20.4789,22.1654,已完成
6431,1608,3,整机装配,20.4789,18.2722,已完成
6432,1608,4,调试检验,20.4789,20.7234,已完成
6433,1609,1,机械加工,88.218,82.2155,已完成
6434,1609,2,电气装配,88.218,81.0609,已完成
6435,1609,3,整机装配,88.218,101.7601,已完成
6436,1609,4,调试检验,88.218,84.44,已完成
6437,1610,1,机械加工,35.2861,41.397,已完成
6438,1610,2,电气装配,35.2861,33.9951,已完成
6439,1610,3,整机装配,35.2861,32.8417,已完成
6440,1610,4,调试检验,35.2861,38.2492,已完成
6441,1611,1,机械加工,58.3178,60.3102,已完成
6442,1611,2,电气装配,58.3178,64.562,已完成
6443,1611,3,整机装配,58.3178,67.3092,已完成
6444,1611,4,调试检验,58.3178,61.9341,已完成
6445,1612,1,机械加工,101.9862,102.6052,已完成
6446,1612,2,电气装配,101.9862,108.6124,已完成
6447,1612,3,整机装配,101.9862,95.0516,已完成
6448,1612,4,调试检验,101.9862,87.8958,已完成
6449,1613,1,机械加工,59.3416,69.3676,已完成
6450,1613,2,电气装配,59.3416,69.6479,已完成
6451,1613,3,整机装配,59.3416,68.6193,已完成
6452,1613,4,调试检验,59.3416,62.7155,已完成
6453,1614,1,机械加工,32.9755,36.6004,已完成
6454,1614,2,电气装配,32.9755,35.3771,已完成
6455,1614,3,整机装配,32.9755,28.3499,已完成
6456,1614,4,调试检验,32.9755,36.187,已完成
6457,1615,1,机械加工,31.6118,31.4904,已完成
6458,1615,2,电气装配,31.6118,33.2793,已完成
6459,1615,3,整机装配,31.6118,35.7329,已完成
6460,1615,4,调试检验,31.6118,27.0273,已完成
6461,1616,1,机械加工,38.5209,36.5521,已完成
6462,1616,2,电气装配,38.5209,37.4512,已完成
6463,1616,3,整机装配,38.5209,39.2968,已完成
6464,1616,4,调试检验,38.5209,36.321,已完成
6465,1617,1,机械加工,31.6522,30.2774,已完成
6466,1617,2,电气装配,31.6522,30.7135,已完成
6467,1617,3,整机装配,31.6522,31.0657,已完成
6468,1617,4,调试检验,31.6522,36.7522,已完成
6469,1618,1,机械加工,80.0149,81.6759,已完成
6470,1618,2,电气装配,80.0149,69.2381,已完成
6471,1618,3,整机装配,80.0149,68.36,已完成
6472,1618,4,调试检验,80.0149,87.5633,已完成
6473,1619,1,机械加工,101.2568,89.0643,已完成
6474,1619,2,电气装配,101.2568,111.1729,已完成
6475,1619,3,整机装配,101.2568,117.374,已完成
6476,1619,4,调试检验,101.2568,99.7927,已完成
6477,1620,1,机械加工,58.3945,66.7556,已完成
6478,1620,2,电气装配,58.3945,53.9404,已完成
6479,1620,3,整机装配,58.3945,67.5035,已完成
6480,1620,4,调试检验,58.3945,58.707,已完成
6481,1621,1,机械加工,80.0149,74.2029,已完成
6482,1621,2,电气装配,80.0149,68.4222,已完成
6483,1621,3,整机装配,80.0149,76.6346,已完成
6484,1621,4,调试检验,80.0149,76.7803,已完成
6485,1622,1,机械加工,58.3178,62.8001,已完成
6486,1622,2,电气装配,58.3178,56.7803,已完成
6487,1622,3,整机装配,58.3178,59.5586,已完成
6488,1622,4,调试检验,58.3178,53.0098,已完成
6489,1623,1,机械加工,54.4427,54.8389,已完成
6490,1623,2,电气装配,54.4427,53.5315,已完成
6491,1623,3,整机装配,54.4427,51.9325,已完成
6492,1623,4,调试检验,54.4427,53.6699,已完成
6493,1624,1,机械加工,26.0846,23.9485,已完成
6494,1624,2,电气装配,26.0846,27.9307,已完成
6495,1624,3,整机装配,26.0846,24.6931,已完成
6496,1624,4,调试检验,26.0846,28.6044,已完成
6497,1625,1,机械加工,99.6553,115.8766,已完成
6498,1625,2,电气装配,99.6553,105.8651,已完成
6499,1625,3,整机装配,99.6553,115.5266,已完成
6500,1625,4,调试检验,99.6553,111.9379,已完成
6501,1626,1,机械加工,68.704,65.4097,已完成
6502,1626,2,电气装配,68.704,67.1645,已完成
6503,1626,3,整机装配,68.704,78.1955,已完成
6504,1626,4,调试检验,68.704,74.7131,已完成
6505,1627,1,机械加工,80.0149,69.452,已完成
6506,1627,2,电气装配,80.0149,88.1354,已完成
6507,1627,3,整机装配,80.0149,82.5864,已完成
6508,1627,4,调试检验,80.0149,85.4292,已完成
6509,1628,1,机械加工,101.8414,103.6664,已完成
6510,1628,2,电气装配,101.8414,94.7152,已完成
6511,1628,3,整机装配,101.8414,98.0648,已完成
6512,1628,4,调试检验,101.8414,93.0323,已完成
6513,1629,1,机械加工,35.2861,36.9751,已完成
6514,1629,2,电气装配,35.2861,33.6358,已完成
6515,1629,3,整机装配,35.2861,32.6313,已完成
6516,1629,4,调试检验,35.2861,34.8332,已完成
6517,1630,1,机械加工,64.3394,70.5445,已完成
6518,1630,2,电气装配,64.3394,67.3699,已完成
6519,1630,3,整机装配,64.3394,61.4057,已完成
6520,1630,4,调试检验,64.3394,69.3512,已完成
6521,1631,1,机械加工,58.3945,60.0303,已完成
6522,1631,2,电气装配,58.3945,55.6326,已完成
6523,1631,3,整机装配,58.3945,52.778,已完成
6524,1631,4,调试检验,58.3945,51.3876,已完成
6525,1632,1,机械加工,101.9862,89.0217,已完成
6526,1632,2,电气装配,101.9862,100.2802,已完成
6527,1632,3,整机装配,101.9862,100.7064,已完成
6528,1632,4,调试检验,101.9862,107.1447,已完成
6529,1633,1,机械加工,38.992,41.9741,已完成
6530,1633,2,电气装配,38.992,44.0801,已完成
6531,1633,3,整机装配,38.992,41.0723,已完成
6532,1633,4,调试检验,38.992,43.9775,已完成
6533,1634,1,机械加工,88.8212,83.1126,已完成
6534,1634,2,电气装配,88.8212,100.6154,已完成
6535,1634,3,整机装配,88.8212,103.8189,已完成
6536,1634,4,调试检验,88.8212,91.9613,已完成
6537,1635,1,机械加工,71.8473,81.4573,已完成
6538,1635,2,电气装配,71.8473,63.7938,已完成
6539,1635,3,整机装配,71.8473,65.9634,已完成
6540,1635,4,调试检验,71.8473,66.2165,已完成
6541,1636,1,机械加工,38.992,33.5123,已完成
6542,1636,2,电气装配,38.992,40.8346,已完成
6543,1636,3,整机装配,38.992,41.4004,已完成
6544,1636,4,调试检验,38.992,37.249,已完成
6545,1637,1,机械加工,38.5209,33.8001,已完成
6546,1637,2,电气装配,38.5209,44.0693,已完成
6547,1637,3,整机装配,38.5209,39.3239,已完成
6548,1637,4,调试检验,38.5209,44.4789,已完成
6549,1638,1,机械加工,101.8414,109.4889,已完成
6550,1638,2,电气装配,101.8414,118.2364,已完成
6551,1638,3,整机装配,101.8414,112.9433,已完成
6552,1638,4,调试检验,101.8414,98.8573,已完成
6553,1639,1,机械加工,102.9192,121.1521,已完成
6554,1639,2,电气装配,102.9192,92.997,已完成
6555,1639,3,整机装配,102.9192,92.7385,已完成
6556,1639,4,调试检验,102.9192,117.603,已完成
6557,1640,1,机械加工,48.8267,57.4075,已完成
6558,1640,2,电气装配,48.8267,51.1935,已完成
6559,1640,3,整机装配,48.8267,52.5038,已完成
6560,1640,4,调试检验,48.8267,50.7615,已完成
6561,1641,1,机械加工,80.0149,80.0069,已完成
6562,1641,2,电气装配,80.0149,82.6975,已完成
6563,1641,3,整机装配,80.0149,87.4138,已完成
6564,1641,4,调试检验,80.0149,94.1272,已完成
6565,1642,1,机械加工,92.3909,81.0713,已完成
6566,1642,2,电气装配,92.3909,89.4641,已完成
6567,1642,3,整机装配,92.3909,97.3807,已完成
6568,1642,4,调试检验,92.3909,80.6379,已完成
6569,1643,1,机械加工,98.823,106.9552,已完成
6570,1643,2,电气装配,98.823,102.6685,已完成
6571,1643,3,整机装配,98.823,89.6739,已完成
6572,1643,4,调试检验,98.823,115.3709,已完成
6573,1644,1,机械加工,20.4789,19.5518,已完成
6574,1644,2,电气装配,20.4789,21.8483,已完成
6575,1644,3,整机装配,20.4789,19.9649,已完成
6576,1644,4,调试检验,20.4789,19.0216,已完成
6577,1645,1,机械加工,97.7957,91.4728,已完成
6578,1645,2,电气装配,97.7957,99.7883,已完成
6579,1645,3,整机装配,97.7957,91.2532,已完成
6580,1645,4,调试检验,97.7957,83.4619,已完成
6581,1646,1,机械加工,93.0993,102.0436,已完成
6582,1646,2,电气装配,93.0993,102.7617,已完成
6583,1646,3,整机装配,93.0993,98.449,已完成
6584,1646,4,调试检验,93.0993,86.5633,已完成
6585,1647,1,机械加工,101.8414,118.9747,已完成
6586,1647,2,电气装配,101.8414,109.6674,已完成
6587,1647,3,整机装配,101.8414,112.907,已完成
6588,1647,4,调试检验,101.8414,87.1635,已完成
6589,1648,1,机械加工,101.9862,92.5931,已完成
6590,1648,2,电气装配,101.9862,112.4771,已完成
6591,1648,3,整机装配,101.9862,91.4958,已完成
6592,1648,4,调试检验,101.9862,103.3276,已完成
6593,1649,1,机械加工,62.8447,63.0116,已完成
6594,1649,2,电气装配,62.8447,53.6738,已完成
6595,1649,3,整机装配,62.8447,56.0283,已完成
6596,1649,4,调试检验,62.8447,57.5025,已完成
6597,1650,1,机械加工,99.6553,89.9531,已完成
6598,1650,2,电气装配,99.6553,110.5362,已完成
6599,1650,3,整机装配,99.6553,98.9729,已完成
6600,1650,4,调试检验,99.6553,113.7486,已完成
6601,1651,1,机械加工,32.9755,31.7854,已完成
6602,1651,2,电气装配,32.9755,31.1671,已完成
6603,1651,3,整机装配,32.9755,36.8176,已完成
6604,1651,4,调试检验,32.9755,33.4844,已完成
6605,1652,1,机械加工,64.3394,69.0449,已完成
6606,1652,2,电气装配,64.3394,61.621,已完成
6607,1652,3,整机装配,64.3394,62.206,已完成
6608,1652,4,调试检验,64.3394,64.1884,已完成
6609,1653,1,机械加工,80.0149,91.9082,已完成
6610,1653,2,电气装配,80.0149,90.6999,已完成
6611,1653,3,整机装配,80.0149,91.952,已完成
6612,1653,4,调试检验,80.0149,71.324,已完成
6613,1654,1,机械加工,26.0846,30.4023,已完成
6614,1654,2,电气装配,26.0846,22.792,已完成
6615,1654,3,整机装配,26.0846,28.7509,已完成
6616,1654,4,调试检验,26.0846,23.1022,已完成
6617,1655,1,机械加工,85.4401,81.5458,已完成
6618,1655,2,电气装配,85.4401,74.9356,已完成
6619,1655,3,整机装配,85.4401,85.3596,已完成
6620,1655,4,调试检验,85.4401,96.9416,已完成
6621,1656,1,机械加工,80.0149,85.1915,已完成
6622,1656,2,电气装配,80.0149,75.9468,已完成
6623,1656,3,整机装配,80.0149,74.1458,已完成
6624,1656,4,调试检验,80.0149,71.1775,已完成
6625,1657,1,机械加工,59.3416,59.9919,已完成
6626,1657,2,电气装配,59.3416,69.5309,已完成
6627,1657,3,整机装配,59.3416,58.5838,已完成
6628,1657,4,调试检验,59.3416,69.3077,已完成
6629,1658,1,机械加工,87.2354,85.5466,已完成
6630,1658,2,电气装配,87.2354,101.3595,已完成
6631,1658,3,整机装配,87.2354,92.5967,已完成
6632,1658,4,调试检验,87.2354,88.6523,已完成
6633,1659,1,机械加工,59.3416,52.9007,已完成
6634,1659,2,电气装配,59.3416,64.4029,已完成
6635,1659,3,整机装配,59.3416,58.8622,已完成
6636,1659,4,调试检验,59.3416,60.8544,已完成
6637,1660,1,机械加工,64.3394,59.1079,已完成
6638,1660,2,电气装配,64.3394,62.2229,已完成
6639,1660,3,整机装配,64.3394,62.7396,已完成
6640,1660,4,调试检验,64.3394,73.857,已完成
6641,1661,1,机械加工,58.3945,56.7207,已完成
6642,1661,2,电气装配,58.3945,56.5765,已完成
6643,1661,3,整机装配,58.3945,52.1119,已完成
6644,1661,4,调试检验,58.3945,55.7706,已完成
6645,1662,1,机械加工,32.9755,29.1219,已完成
6646,1662,2,电气装配,32.9755,32.319,已完成
6647,1662,3,整机装配,32.9755,32.8128,已完成
6648,1662,4,调试检验,32.9755,30.7535,已完成
6649,1663,1,机械加工,44.0494,43.7675,已完成
6650,1663,2,电气装配,44.0494,47.4941,已完成
6651,1663,3,整机装配,44.0494,38.5466,已完成
6652,1663,4,调试检验,44.0494,37.7566,已完成
6653,1664,1,机械加工,97.7957,115.2229,已完成
6654,1664,2,电气装配,97.7957,89.502,已完成
6655,1664,3,整机装配,97.7957,88.2317,已完成
6656,1664,4,调试检验,97.7957,109.2286,已完成
6657,1665,1,机械加工,59.3416,64.113,已完成
6658,1665,2,电气装配,59.3416,65.852,已完成
6659,1665,3,整机装配,59.3416,69.04,已完成
6660,1665,4,调试检验,59.3416,64.398,已完成
6661,1666,1,机械加工,88.8212,87.0643,已完成
6662,1666,2,电气装配,88.8212,79.7613,已完成
6663,1666,3,整机装配,88.8212,78.2483,已完成
6664,1666,4,调试检验,88.8212,100.5217,已完成
6665,1667,1,机械加工,80.0149,72.5496,已完成
6666,1667,2,电气装配,80.0149,92.3328,已完成
6667,1667,3,整机装配,80.0149,85.6029,已完成
6668,1667,4,调试检验,80.0149,78.7628,已完成
6669,1668,1,机械加工,42.4664,40.602,已完成
6670,1668,2,电气装配,42.4664,48.5261,已完成
6671,1668,3,整机装配,42.4664,41.9534,已完成
6672,1668,4,调试检验,42.4664,39.8592,已完成
6673,1669,1,机械加工,88.1145,76.525,已完成
6674,1669,2,电气装配,88.1145,88.3761,已完成
6675,1669,3,整机装配,88.1145,101.2843,已完成
6676,1669,4,调试检验,88.1145,82.1971,已完成
6677,1670,1,机械加工,64.8069,64.3181,已完成
6678,1670,2,电气装配,64.8069,74.2252,已完成
6679,1670,3,整机装配,64.8069,71.8303,已完成
6680,1670,4,调试检验,64.8069,57.9508,已完成
6681,1671,1,机械加工,68.704,59.136,已完成
6682,1671,2,电气装配,68.704,81.0183,已完成
6683,1671,3,整机装配,68.704,72.366,已完成
6684,1671,4,调试检验,68.704,77.6727,已完成
6685,1672,1,机械加工,88.218,79.129,已完成
6686,1672,2,电气装配,88.218,93.0419,已完成
6687,1672,3,整机装配,88.218,78.0395,已完成
6688,1672,4,调试检验,88.218,97.9157,已完成
6689,1673,1,机械加工,92.3909,88.8883,已完成
6690,1673,2,电气装配,92.3909,81.5696,已完成
6691,1673,3,整机装配,92.3909,95.6168,已完成
6692,1673,4,调试检验,92.3909,104.3127,已完成
6693,1674,1,机械加工,20.4789,21.6847,已完成
6694,1674,2,电气装配,20.4789,17.5244,已完成
6695,1674,3,整机装配,20.4789,18.8415,已完成
6696,1674,4,调试检验,20.4789,21.1874,已完成
6697,1675,1,机械加工,35.4413,37.5693,已完成
6698,1675,2,电气装配,35.4413,31.3445,已完成
6699,1675,3,整机装配,35.4413,32.2629,已完成
6700,1675,4,调试检验,35.4413,36.6003,已完成
6701,1676,1,机械加工,64.8069,69.0363,已完成
6702,1676,2,电气装配,64.8069,71.5521,已完成
6703,1676,3,整机装配,64.8069,58.8626,已完成
6704,1676,4,调试检验,64.8069,58.8416,已完成
6705,1677,1,机械加工,101.8414,112.9203,已完成
6706,1677,2,电气装配,101.8414,116.9994,已完成
6707,1677,3,整机装配,101.8414,100.7014,已完成
6708,1677,4,调试检验,101.8414,95.4213,已完成
6709,1678,1,机械加工,44.0494,40.1548,已完成
6710,1678,2,电气装配,44.0494,45.5287,已完成
6711,1678,3,整机装配,44.0494,42.3714,已完成
6712,1678,4,调试检验,44.0494,43.338,已完成
6713,1679,1,机械加工,35.2861,36.5766,已完成
6714,1679,2,电气装配,35.2861,38.2126,已完成
6715,1679,3,整机装配,35.2861,40.9234,已完成
6716,1679,4,调试检验,35.2861,32.8933,已完成
6717,1680,1,机械加工,97.7957,107.5962,已完成
6718,1680,2,电气装配,97.7957,101.4292,已完成
6719,1680,3,整机装配,97.7957,109.8569,已完成
6720,1680,4,调试检验,97.7957,100.461,已完成
