purchase_order_id,company_id,purchase_order_code,supplier_id,plant_id,order_date,promised_delivery_date,expected_delivery_date,status,buyer_id,currency,order_amount,source_system
3304,1,采购-003304,36,1,2025-10-01,2025-10-27,2025-10-27,已完成,25,CNY,296087.34,ERP
3305,1,采购-003305,13,1,2025-07-05,2025-08-02,2025-08-02,已完成,26,CNY,2554.73,ERP
3306,1,采购-003306,13,2,2024-10-20,2024-11-04,2024-11-04,已完成,21,CNY,2708.78,ERP
3307,1,采购-003307,19,2,2026-06-13,2026-07-17,2026-07-17,已完成,22,CNY,6821.52,ERP
3308,1,采购-003308,40,2,2025-01-07,2025-02-01,2025-02-01,已完成,23,CNY,3936.89,ERP
3309,1,采购-003309,3,1,2025-09-04,2025-09-28,2025-09-28,已完成,24,CNY,1987.37,ERP
3310,1,采购-003310,41,1,2025-11-25,2025-12-06,2025-12-06,已完成,25,CNY,102690.24,ERP
3311,1,采购-003311,17,1,2026-06-22,2026-07-05,2026-07-05,已完成,26,CNY,112692.68,ERP
3312,1,采购-003312,35,2,2025-11-19,2025-11-27,2025-11-27,已完成,21,CNY,142090.4,ERP
3313,1,采购-003313,28,2,2024-12-13,2025-01-07,2025-01-07,已完成,22,CNY,138.8,ERP
3314,1,采购-003314,34,1,2025-11-20,2025-11-28,2025-11-28,已完成,23,CNY,13115.93,ERP
3315,1,采购-003315,37,2,2025-08-09,2025-08-27,2025-08-27,已完成,24,CNY,18892.49,ERP
3316,1,采购-003316,2,1,2025-04-28,2025-05-14,2025-05-14,已完成,25,CNY,30679.62,ERP
3317,1,采购-003317,33,1,2026-05-27,2026-06-05,2026-06-05,已完成,26,CNY,8395.96,ERP
3318,1,采购-003318,27,2,2026-07-10,2026-07-20,2026-07-20,已完成,21,CNY,29336.85,ERP
3319,1,采购-003319,30,2,2025-08-27,2025-10-02,2025-10-02,已完成,22,CNY,233.54,ERP
3320,1,采购-003320,32,1,2025-11-25,2025-12-12,2025-12-12,已完成,23,CNY,26174.18,ERP
3321,1,采购-003321,12,1,2025-11-07,2025-11-23,2025-11-23,已完成,24,CNY,356486.59,ERP
3322,1,采购-003322,36,1,2025-02-02,2025-02-14,2025-02-14,已完成,25,CNY,209.04,ERP
3323,1,采购-003323,26,1,2025-12-11,2025-12-16,2025-12-16,已完成,26,CNY,2227.8,ERP
3324,1,采购-003324,24,1,2025-04-11,2025-04-19,2025-04-19,已完成,21,CNY,22291.41,ERP
3325,1,采购-003325,22,2,2025-11-14,2025-12-20,2026-01-01,已完成,22,CNY,90165.81,ERP
3326,1,采购-003326,18,2,2024-12-24,2024-12-27,2024-12-27,已完成,23,CNY,104087.1,ERP
3327,1,采购-003327,15,2,2025-03-05,2025-03-17,2025-03-17,已完成,24,CNY,52324.17,ERP
3328,1,采购-003328,47,2,2025-09-15,2025-10-10,2025-10-10,已完成,25,CNY,54208.31,ERP
3329,1,采购-003329,36,1,2025-04-03,2025-04-15,2025-04-15,已完成,26,CNY,424381.11,ERP
3330,1,采购-003330,4,1,2025-02-27,2025-03-24,2025-03-24,已完成,21,CNY,21871.87,ERP
3331,1,采购-003331,21,1,2025-02-26,2025-03-06,2025-03-06,已完成,22,CNY,321217.88,ERP
3332,1,采购-003332,34,2,2025-02-26,2025-03-28,2025-03-28,已完成,23,CNY,101634.83,ERP
3333,1,采购-003333,23,2,2025-01-04,2025-01-19,2025-01-19,已完成,24,CNY,93271.64,ERP
3334,1,采购-003334,43,1,2025-12-31,2026-01-30,2026-01-30,已完成,25,CNY,1412.82,ERP
3335,1,采购-003335,33,1,2025-05-15,2025-05-31,2025-05-31,已完成,26,CNY,33704.65,ERP
3336,1,采购-003336,5,1,2024-11-19,2024-12-26,2024-12-26,已完成,21,CNY,104066.5,ERP
3337,1,采购-003337,16,2,2025-08-06,2025-08-21,2025-08-21,已完成,22,CNY,2665.86,ERP
3338,1,采购-003338,49,1,2025-11-10,2025-12-22,2025-12-22,已完成,23,CNY,26383.03,ERP
3339,1,采购-003339,40,1,2025-07-21,2025-08-28,2025-08-28,已完成,24,CNY,27859.86,ERP
3340,1,采购-003340,46,1,2025-09-11,2025-09-22,2025-09-22,已完成,25,CNY,42356.09,ERP
3341,1,采购-003341,47,1,2024-10-20,2024-11-04,2024-11-04,已完成,26,CNY,478.77,ERP
3342,1,采购-003342,16,1,2025-01-21,2025-01-29,2025-01-29,已完成,21,CNY,60708.71,ERP
3343,1,采购-003343,48,1,2026-02-04,2026-03-01,2026-03-01,已完成,22,CNY,39177.72,ERP
3344,1,采购-003344,2,1,2024-09-13,2024-09-29,2024-09-29,已完成,23,CNY,33185.1,ERP
3345,1,采购-003345,40,2,2024-08-01,2024-08-26,2024-08-26,已完成,24,CNY,239.18,ERP
3346,1,采购-003346,3,1,2025-06-06,2025-07-04,2025-07-04,已完成,25,CNY,462.54,ERP
3347,1,采购-003347,3,1,2025-03-22,2025-04-15,2025-04-15,已完成,26,CNY,1054.37,ERP
3348,1,采购-003348,15,1,2025-10-23,2025-11-01,2025-11-01,已完成,21,CNY,7448.17,ERP
3349,1,采购-003349,1,2,2025-10-10,2025-10-31,2025-10-31,已完成,22,CNY,217.97,ERP
3350,1,采购-003350,44,2,2024-08-20,2024-09-08,2024-09-08,已完成,23,CNY,11564.84,ERP
3351,1,采购-003351,28,1,2026-06-23,2026-07-01,2026-07-05,已完成,24,CNY,179226.17,ERP
3352,1,采购-003352,4,1,2025-03-16,2025-03-30,2025-03-30,已完成,25,CNY,14640.77,ERP
3353,1,采购-003353,39,1,2024-11-28,2024-12-11,2024-12-11,已完成,26,CNY,69504.77,ERP
3354,1,采购-003354,32,2,2024-08-10,2024-09-11,2024-09-11,已完成,21,CNY,17613.31,ERP
3355,1,采购-003355,44,1,2025-07-23,2025-07-29,2025-07-29,已完成,22,CNY,69597.37,ERP
3356,1,采购-003356,48,2,2025-01-21,2025-02-07,2025-02-07,已完成,23,CNY,9128.61,ERP
3357,1,采购-003357,43,2,2024-08-17,2024-08-31,2024-08-31,已完成,24,CNY,64969.53,ERP
3358,1,采购-003358,32,2,2024-11-15,2024-12-01,2024-12-01,已完成,25,CNY,34459.85,ERP
3359,1,采购-003359,41,2,2025-06-04,2025-06-15,2025-06-15,已完成,26,CNY,45185.3,ERP
3360,1,采购-003360,36,1,2025-12-07,2026-01-05,2026-01-05,已完成,21,CNY,56814.2,ERP
3361,1,采购-003361,10,1,2024-08-13,2024-09-14,2024-09-14,已完成,22,CNY,23995.35,ERP
3362,1,采购-003362,40,2,2024-09-25,2024-10-11,2024-10-11,已完成,23,CNY,202278.91,ERP
3363,1,采购-003363,15,2,2024-12-23,2025-01-12,2025-01-12,已完成,24,CNY,10689.1,ERP
3364,1,采购-003364,44,1,2024-11-01,2024-11-07,2024-11-07,已完成,25,CNY,4232.84,ERP
3365,1,采购-003365,3,1,2025-01-15,2025-02-12,2025-02-12,已完成,26,CNY,3056.5,ERP
3366,1,采购-003366,44,1,2024-12-02,2024-12-08,2024-12-08,已完成,21,CNY,95401.74,ERP
3367,1,采购-003367,8,1,2025-01-28,2025-02-17,2025-02-27,已完成,22,CNY,5103.34,ERP
3368,1,采购-003368,34,1,2024-08-13,2024-08-24,2024-08-24,已完成,23,CNY,127370.4,ERP
3369,1,采购-003369,12,1,2026-03-22,2026-04-24,2026-04-24,已完成,24,CNY,5499.1,ERP
3370,1,采购-003370,48,2,2025-06-18,2025-07-12,2025-07-12,已完成,25,CNY,24895.47,ERP
3371,1,采购-003371,46,2,2026-02-24,2026-03-28,2026-03-28,已完成,26,CNY,662.36,ERP
3372,1,采购-003372,26,1,2024-09-29,2024-10-09,2024-10-09,已完成,21,CNY,7706.47,ERP
3373,1,采购-003373,27,2,2024-10-09,2024-11-02,2024-11-02,已完成,22,CNY,143745.24,ERP
3374,1,采购-003374,4,2,2024-08-22,2024-09-04,2024-09-04,已完成,23,CNY,14529.25,ERP
3375,1,采购-003375,34,2,2026-03-19,2026-04-20,2026-04-20,已完成,24,CNY,19512.93,ERP
3376,1,采购-003376,26,1,2025-07-14,2025-08-12,2025-08-12,已完成,25,CNY,13854.16,ERP
3377,1,采购-003377,33,2,2026-02-05,2026-02-17,2026-02-17,已完成,26,CNY,45801.92,ERP
3378,1,采购-003378,26,1,2025-12-13,2025-12-18,2025-12-18,已完成,21,CNY,5128.06,ERP
3379,1,采购-003379,7,1,2025-12-22,2026-01-18,2026-01-18,已完成,22,CNY,5533.86,ERP
3380,1,采购-003380,15,1,2026-01-16,2026-02-01,2026-02-01,已完成,23,CNY,121051.74,ERP
3381,1,采购-003381,16,2,2025-03-22,2025-03-30,2025-03-30,已完成,24,CNY,16389.27,ERP
3382,1,采购-003382,3,2,2026-08-04,2026-08-13,2026-08-13,在途,25,CNY,819.34,ERP
3383,1,采购-003383,7,2,2026-01-05,2026-01-24,2026-01-24,已完成,26,CNY,8656.8,ERP
3384,1,采购-003384,40,2,2025-06-06,2025-06-10,2025-06-10,已完成,21,CNY,9273.28,ERP
3385,1,采购-003385,17,1,2024-12-12,2025-01-13,2025-01-13,已完成,22,CNY,19437.06,ERP
3386,1,采购-003386,13,2,2025-06-07,2025-06-29,2025-06-29,已完成,23,CNY,10650.71,ERP
3387,1,采购-003387,21,2,2025-04-01,2025-04-14,2025-04-14,已完成,24,CNY,30810.94,ERP
3388,1,采购-003388,33,1,2025-06-10,2025-06-28,2025-06-28,已完成,25,CNY,38631.06,ERP
3389,1,采购-003389,14,1,2025-03-05,2025-03-31,2025-03-31,已完成,26,CNY,6145.25,ERP
3390,1,采购-003390,32,2,2026-05-15,2026-05-31,2026-05-31,已完成,21,CNY,35418.04,ERP
3391,1,采购-003391,22,1,2024-12-01,2025-01-06,2025-01-06,已完成,22,CNY,55377.87,ERP
3392,1,采购-003392,36,2,2025-01-25,2025-02-18,2025-02-27,已完成,23,CNY,10919.54,ERP
3393,1,采购-003393,49,1,2024-12-06,2025-01-03,2025-01-03,已完成,24,CNY,1872.86,ERP
3394,1,采购-003394,33,1,2025-02-03,2025-02-26,2025-02-26,已完成,25,CNY,107668.16,ERP
3395,1,采购-003395,31,1,2025-12-02,2026-01-01,2026-01-01,已完成,26,CNY,1225.76,ERP
3396,1,采购-003396,32,1,2025-02-14,2025-02-26,2025-02-26,已完成,21,CNY,54177.66,ERP
3397,1,采购-003397,2,1,2025-03-22,2025-04-08,2025-04-08,已完成,22,CNY,41646.66,ERP
3398,1,采购-003398,43,2,2024-08-26,2024-09-26,2024-09-26,已完成,23,CNY,49408.77,ERP
3399,1,采购-003399,41,2,2026-03-28,2026-04-28,2026-04-28,已完成,24,CNY,162120.83,ERP
3400,1,采购-003400,18,2,2025-01-14,2025-02-05,2025-02-05,已完成,25,CNY,9083.55,ERP
3401,1,采购-003401,37,2,2025-10-08,2025-10-21,2025-10-21,已完成,26,CNY,19488.13,ERP
3402,1,采购-003402,33,2,2024-10-30,2024-11-30,2024-11-30,已完成,21,CNY,7847.66,ERP
3403,1,采购-003403,48,2,2025-02-01,2025-02-20,2025-02-20,已完成,22,CNY,46620.72,ERP
3404,1,采购-003404,17,2,2025-07-23,2025-08-23,2025-08-23,已完成,23,CNY,21133.42,ERP
3405,1,采购-003405,22,1,2025-01-23,2025-02-20,2025-02-20,已完成,24,CNY,6651.76,ERP
3406,1,采购-003406,41,2,2026-06-07,2026-07-08,2026-07-13,已完成,25,CNY,97526.4,ERP
3407,1,采购-003407,33,2,2025-04-16,2025-05-08,2025-05-08,已完成,26,CNY,313512.65,ERP
3408,1,采购-003408,19,1,2026-04-15,2026-04-30,2026-04-30,已完成,21,CNY,65563.31,ERP
3409,1,采购-003409,8,2,2025-10-12,2025-11-08,2025-11-08,已完成,22,CNY,19537.64,ERP
3410,1,采购-003410,8,2,2025-06-12,2025-07-15,2025-07-15,已完成,23,CNY,1726.02,ERP
3411,1,采购-003411,12,1,2025-06-18,2025-07-03,2025-07-03,已完成,24,CNY,29310.16,ERP
3412,1,采购-003412,27,1,2025-08-08,2025-08-18,2025-08-30,已完成,25,CNY,8872.99,ERP
3413,1,采购-003413,25,1,2024-10-12,2024-11-03,2024-11-03,已完成,26,CNY,26073.83,ERP
3414,1,采购-003414,10,1,2024-10-04,2024-10-16,2024-10-16,已完成,21,CNY,58670.61,ERP
3415,1,采购-003415,30,1,2024-08-07,2024-09-12,2024-09-12,已完成,22,CNY,5586.68,ERP
3416,1,采购-003416,39,1,2026-04-25,2026-05-14,2026-05-14,已完成,23,CNY,431584.3,ERP
3417,1,采购-003417,32,2,2026-04-19,2026-05-06,2026-05-06,已完成,24,CNY,30204.36,ERP
3418,1,采购-003418,45,1,2025-02-26,2025-03-12,2025-03-12,已完成,25,CNY,23963.91,ERP
3419,1,采购-003419,10,2,2026-02-16,2026-03-02,2026-03-02,已完成,26,CNY,361387.89,ERP
3420,1,采购-003420,42,2,2024-11-13,2024-12-19,2024-12-19,已完成,21,CNY,307594.79,ERP
3421,1,采购-003421,1,1,2024-10-18,2024-11-17,2024-11-17,已完成,22,CNY,355.31,ERP
3422,1,采购-003422,19,1,2025-06-29,2025-07-29,2025-08-01,已完成,23,CNY,73902.92,ERP
3423,1,采购-003423,40,1,2024-12-05,2024-12-21,2024-12-21,已完成,24,CNY,149950.96,ERP
3424,1,采购-003424,32,2,2026-02-20,2026-03-24,2026-03-24,已完成,25,CNY,255254.41,ERP
3425,1,采购-003425,15,1,2024-12-29,2025-01-10,2025-01-10,已完成,26,CNY,40604.03,ERP
3426,1,采购-003426,25,2,2026-08-05,2026-08-28,2026-08-28,在途,21,CNY,32542.62,ERP
3427,1,采购-003427,6,1,2025-11-18,2025-11-24,2025-11-24,已完成,22,CNY,114605.1,ERP
3428,1,采购-003428,25,2,2025-01-30,2025-02-22,2025-02-22,已完成,23,CNY,37159.82,ERP
3429,1,采购-003429,42,2,2024-08-19,2024-08-27,2024-08-27,已完成,24,CNY,37640.77,ERP
3430,1,采购-003430,40,1,2025-06-05,2025-06-30,2025-07-05,已完成,25,CNY,14842.94,ERP
3431,1,采购-003431,41,2,2025-06-08,2025-06-25,2025-06-25,已完成,26,CNY,23711.99,ERP
3432,1,采购-003432,9,1,2025-06-29,2025-07-30,2025-07-30,已完成,21,CNY,103534.68,ERP
3433,1,采购-003433,36,2,2025-01-13,2025-01-25,2025-01-25,已完成,22,CNY,2144.37,ERP
3434,1,采购-003434,32,1,2025-05-11,2025-05-19,2025-05-19,已完成,23,CNY,196702.15,ERP
3435,1,采购-003435,25,1,2025-06-10,2025-07-04,2025-07-04,已完成,24,CNY,3270.98,ERP
3436,1,采购-003436,7,1,2026-02-23,2026-03-28,2026-03-28,已完成,25,CNY,15857.28,ERP
3437,1,采购-003437,50,2,2026-07-23,2026-08-20,2026-08-20,在途,26,CNY,38172.2,ERP
3438,1,采购-003438,50,2,2026-02-11,2026-03-14,2026-03-14,已完成,21,CNY,49857.46,ERP
3439,1,采购-003439,48,1,2025-10-23,2025-11-09,2025-11-09,已完成,22,CNY,18823.29,ERP
3440,1,采购-003440,27,2,2026-01-11,2026-01-19,2026-02-02,已完成,23,CNY,103575.83,ERP
3441,1,采购-003441,13,2,2025-04-08,2025-04-23,2025-04-23,已完成,24,CNY,1323.96,ERP
3442,1,采购-003442,34,1,2026-01-21,2026-02-15,2026-02-15,已完成,25,CNY,13706.99,ERP
3443,1,采购-003443,43,2,2025-05-15,2025-06-14,2025-06-14,已完成,26,CNY,34032.63,ERP
3444,1,采购-003444,26,1,2026-04-04,2026-04-09,2026-04-09,已完成,21,CNY,1892.98,ERP
3445,1,采购-003445,8,1,2025-01-02,2025-02-03,2025-02-03,已完成,22,CNY,12703.13,ERP
3446,1,采购-003446,18,1,2025-09-21,2025-10-26,2025-10-26,已完成,23,CNY,5658.23,ERP
3447,1,采购-003447,24,2,2025-07-04,2025-08-04,2025-08-04,已完成,24,CNY,1750.84,ERP
3448,1,采购-003448,26,1,2025-12-11,2026-01-11,2026-01-11,已完成,25,CNY,18341.4,ERP
3449,1,采购-003449,35,1,2025-02-20,2025-03-24,2025-03-24,已完成,26,CNY,1996.18,ERP
3450,1,采购-003450,2,1,2026-06-13,2026-06-29,2026-06-29,已完成,21,CNY,62309.03,ERP
3451,1,采购-003451,14,1,2024-09-25,2024-10-13,2024-10-13,已完成,22,CNY,76681.68,ERP
3452,1,采购-003452,33,1,2024-09-22,2024-10-23,2024-10-23,已完成,23,CNY,1263.44,ERP
3453,1,采购-003453,6,1,2025-05-07,2025-06-11,2025-06-11,已完成,24,CNY,65647.04,ERP
3454,1,采购-003454,44,2,2026-03-19,2026-03-28,2026-03-28,已完成,25,CNY,9332.77,ERP
3455,1,采购-003455,26,2,2026-02-05,2026-02-13,2026-02-17,已完成,26,CNY,353991.59,ERP
3456,1,采购-003456,15,1,2025-09-27,2025-10-30,2025-10-30,已完成,21,CNY,17386.54,ERP
3457,1,采购-003457,28,2,2026-03-12,2026-04-14,2026-04-14,已完成,22,CNY,72350.86,ERP
3458,1,采购-003458,37,2,2025-06-05,2025-06-23,2025-06-23,已完成,23,CNY,183646.45,ERP
3459,1,采购-003459,34,1,2024-08-23,2024-09-22,2024-09-22,已完成,24,CNY,122477.42,ERP
3460,1,采购-003460,45,1,2025-11-03,2025-11-06,2025-11-06,已完成,25,CNY,133690.8,ERP
3461,1,采购-003461,41,1,2024-08-10,2024-09-18,2024-09-18,已完成,26,CNY,11595.35,ERP
3462,1,采购-003462,28,1,2024-09-26,2024-10-29,2024-10-29,已完成,21,CNY,84937.23,ERP
3463,1,采购-003463,18,1,2025-05-07,2025-05-21,2025-05-21,已完成,22,CNY,443.49,ERP
3464,1,采购-003464,47,1,2025-07-28,2025-09-02,2025-09-02,已完成,23,CNY,29677.13,ERP
3465,1,采购-003465,39,1,2025-12-01,2026-01-11,2026-01-11,已完成,24,CNY,3332.38,ERP
3466,1,采购-003466,21,2,2024-12-27,2025-01-03,2025-01-03,已完成,25,CNY,1812.52,ERP
3467,1,采购-003467,50,1,2025-03-22,2025-03-27,2025-03-27,已完成,26,CNY,138596.24,ERP
3468,1,采购-003468,45,2,2025-06-23,2025-06-26,2025-06-26,已完成,21,CNY,143920.91,ERP
3469,1,采购-003469,30,2,2024-10-09,2024-11-12,2024-11-12,已完成,22,CNY,99004.99,ERP
3470,1,采购-003470,26,2,2025-08-18,2025-08-26,2025-08-26,已完成,23,CNY,373650.5,ERP
3471,1,采购-003471,33,1,2025-12-31,2026-01-07,2026-01-07,已完成,24,CNY,242862.6,ERP
3472,1,采购-003472,18,2,2024-08-27,2024-09-03,2024-09-03,已完成,25,CNY,198624.29,ERP
3473,1,采购-003473,47,1,2025-04-13,2025-04-28,2025-04-28,已完成,26,CNY,5908.93,ERP
3474,1,采购-003474,15,1,2024-12-22,2024-12-31,2024-12-31,已完成,21,CNY,16287.63,ERP
3475,1,采购-003475,32,1,2025-01-15,2025-02-01,2025-02-05,已完成,22,CNY,25436.63,ERP
3476,1,采购-003476,9,1,2025-09-12,2025-09-21,2025-09-21,已完成,23,CNY,9182.3,ERP
3477,1,采购-003477,35,2,2026-02-06,2026-03-10,2026-03-10,已完成,24,CNY,1953.88,ERP
3478,1,采购-003478,29,2,2025-07-18,2025-08-20,2025-08-20,已完成,25,CNY,688.47,ERP
3479,1,采购-003479,46,1,2025-07-14,2025-08-12,2025-08-12,已完成,26,CNY,35157.18,ERP
3480,1,采购-003480,2,1,2025-02-28,2025-04-05,2025-04-05,已完成,21,CNY,1616.62,ERP
3481,1,采购-003481,36,1,2025-01-01,2025-02-02,2025-02-02,已完成,22,CNY,27122.31,ERP
3482,1,采购-003482,28,1,2025-12-22,2026-01-01,2026-01-11,已完成,23,CNY,271243.78,ERP
3483,1,采购-003483,22,1,2025-07-05,2025-07-28,2025-07-28,已完成,24,CNY,133256.77,ERP
3484,1,采购-003484,22,1,2025-07-13,2025-08-05,2025-08-05,已完成,25,CNY,107474.41,ERP
3485,1,采购-003485,36,2,2026-07-15,2026-08-08,2026-08-08,在途,26,CNY,11303.05,ERP
3486,1,采购-003486,50,2,2025-11-15,2025-12-16,2025-12-16,已完成,21,CNY,42014.95,ERP
3487,1,采购-003487,28,1,2025-10-05,2025-10-24,2025-10-24,已完成,22,CNY,11237.11,ERP
3488,1,采购-003488,29,2,2024-10-12,2024-11-18,2024-11-18,已完成,23,CNY,287507.27,ERP
3489,1,采购-003489,40,1,2024-09-18,2024-10-23,2024-10-23,已完成,24,CNY,198159.83,ERP
3490,1,采购-003490,47,1,2025-05-29,2025-06-04,2025-06-04,已完成,25,CNY,59745.75,ERP
3491,1,采购-003491,14,1,2025-07-05,2025-07-21,2025-07-21,已完成,26,CNY,80169.29,ERP
3492,1,采购-003492,43,1,2025-07-05,2025-07-15,2025-07-15,已完成,21,CNY,2047.94,ERP
3493,1,采购-003493,47,2,2025-12-12,2026-01-12,2026-01-12,已完成,22,CNY,21845.09,ERP
3494,1,采购-003494,9,2,2024-09-08,2024-09-17,2024-09-17,已完成,23,CNY,28875.02,ERP
3495,1,采购-003495,23,1,2026-04-02,2026-05-02,2026-05-02,已完成,24,CNY,63827.81,ERP
3496,1,采购-003496,18,2,2025-10-25,2025-11-03,2025-11-03,已完成,25,CNY,65069.19,ERP
3497,1,采购-003497,30,2,2025-01-19,2025-02-18,2025-02-18,已完成,26,CNY,763.58,ERP
3498,1,采购-003498,5,1,2026-01-29,2026-03-01,2026-03-01,已完成,21,CNY,21305.5,ERP
3499,1,采购-003499,13,1,2025-06-12,2025-07-10,2025-07-10,已完成,22,CNY,814.62,ERP
3500,1,采购-003500,30,1,2026-02-04,2026-02-16,2026-02-16,已完成,23,CNY,163537.17,ERP
3501,1,采购-003501,2,2,2025-07-20,2025-08-25,2025-08-25,已完成,24,CNY,2572.69,ERP
3502,1,采购-003502,43,1,2024-11-07,2024-11-18,2024-11-18,已完成,25,CNY,24821.9,ERP
3503,1,采购-003503,33,2,2025-12-09,2026-01-12,2026-01-25,已完成,26,CNY,37974.2,ERP
3504,1,采购-003504,11,1,2025-04-16,2025-04-22,2025-04-22,已完成,21,CNY,37193.25,ERP
3505,1,采购-003505,29,2,2024-08-21,2024-09-10,2024-09-10,已完成,22,CNY,67062.88,ERP
3506,1,采购-003506,40,2,2024-09-12,2024-10-05,2024-10-05,已完成,23,CNY,5821.9,ERP
3507,1,采购-003507,33,1,2025-06-20,2025-06-27,2025-06-27,已完成,24,CNY,1954.22,ERP
3508,1,采购-003508,39,1,2026-01-22,2026-02-28,2026-02-28,已完成,25,CNY,19323.95,ERP
3509,1,采购-003509,17,2,2025-04-28,2025-05-29,2025-05-29,已完成,26,CNY,6348.28,ERP
3510,1,采购-003510,26,2,2024-12-11,2025-01-11,2025-01-11,已完成,21,CNY,16025.28,ERP
3511,1,采购-003511,50,1,2025-10-19,2025-11-16,2025-11-16,已完成,22,CNY,104794.67,ERP
3512,1,采购-003512,36,2,2026-04-06,2026-05-17,2026-05-17,已完成,23,CNY,88183.38,ERP
3513,1,采购-003513,35,2,2026-07-26,2026-08-27,2026-08-27,在途,24,CNY,4604.21,ERP
3514,1,采购-003514,12,1,2026-07-06,2026-07-23,2026-07-23,已完成,25,CNY,25473.19,ERP
3515,1,采购-003515,3,2,2025-10-06,2025-11-14,2025-11-14,已完成,26,CNY,85075.9,ERP
3516,1,采购-003516,49,2,2025-11-09,2025-12-02,2025-12-02,已完成,21,CNY,26960.05,ERP
3517,1,采购-003517,26,1,2026-07-07,2026-08-13,2026-08-13,在途,22,CNY,4195.99,ERP
3518,1,采购-003518,26,1,2025-03-22,2025-04-09,2025-04-09,已完成,23,CNY,58443.03,ERP
3519,1,采购-003519,31,1,2025-09-12,2025-09-18,2025-09-18,已完成,24,CNY,24085.48,ERP
3520,1,采购-003520,15,1,2025-04-20,2025-05-02,2025-05-02,已完成,25,CNY,31056.32,ERP
3521,1,采购-003521,21,1,2025-11-28,2025-12-31,2025-12-31,已完成,26,CNY,323904.38,ERP
3522,1,采购-003522,22,1,2025-12-08,2026-01-14,2026-01-27,已完成,21,CNY,18909.72,ERP
3523,1,采购-003523,50,2,2026-01-24,2026-02-09,2026-02-19,已完成,22,CNY,3819.66,ERP
3524,1,采购-003524,48,1,2025-07-26,2025-08-13,2025-08-13,已完成,23,CNY,57855.92,ERP
3525,1,采购-003525,15,2,2025-08-12,2025-09-05,2025-09-08,已完成,24,CNY,72862.48,ERP
3526,1,采购-003526,18,1,2025-11-23,2025-12-18,2025-12-18,已完成,25,CNY,1264.01,ERP
3527,1,采购-003527,38,1,2025-03-02,2025-03-26,2025-03-26,已完成,26,CNY,12556.11,ERP
3528,1,采购-003528,44,2,2025-04-18,2025-05-16,2025-05-16,已完成,21,CNY,114327.69,ERP
3529,1,采购-003529,3,2,2026-03-17,2026-04-10,2026-04-10,已完成,22,CNY,1824.13,ERP
3530,1,采购-003530,21,1,2025-08-10,2025-09-04,2025-09-04,已完成,23,CNY,145741.76,ERP
3531,1,采购-003531,37,2,2025-01-30,2025-02-17,2025-02-17,已完成,24,CNY,271933.95,ERP
3532,1,采购-003532,30,2,2025-09-23,2025-10-18,2025-10-18,已完成,25,CNY,39166.7,ERP
3533,1,采购-003533,39,2,2025-05-14,2025-05-27,2025-05-27,已完成,26,CNY,19607.64,ERP
3534,1,采购-003534,24,1,2025-06-03,2025-06-25,2025-06-25,已完成,21,CNY,4906.92,ERP
3535,1,采购-003535,33,1,2026-02-11,2026-03-06,2026-03-06,已完成,22,CNY,1507.94,ERP
3536,1,采购-003536,12,2,2025-11-07,2025-11-12,2025-11-12,已完成,23,CNY,35259.81,ERP
3537,1,采购-003537,6,1,2025-03-29,2025-04-30,2025-04-30,已完成,24,CNY,5099.24,ERP
3538,1,采购-003538,15,1,2025-03-16,2025-04-01,2025-04-01,已完成,25,CNY,489481.82,ERP
3539,1,采购-003539,47,2,2024-11-18,2024-12-19,2024-12-19,已完成,26,CNY,126663.98,ERP
3540,1,采购-003540,41,1,2024-11-18,2024-12-07,2024-12-07,已完成,21,CNY,93021.44,ERP
3541,1,采购-003541,1,2,2025-09-15,2025-09-29,2025-10-05,已完成,22,CNY,148635.69,ERP
3542,1,采购-003542,4,1,2025-05-22,2025-06-16,2025-06-16,已完成,23,CNY,11239.54,ERP
3543,1,采购-003543,1,1,2026-02-03,2026-03-05,2026-03-05,已完成,24,CNY,524.99,ERP
3544,1,采购-003544,42,2,2026-02-06,2026-03-14,2026-03-14,已完成,25,CNY,191744.95,ERP
3545,1,采购-003545,14,1,2026-07-08,2026-07-31,2026-07-31,已完成,26,CNY,1127.88,ERP
3546,1,采购-003546,18,1,2025-09-24,2025-10-19,2025-10-19,已完成,21,CNY,1447.86,ERP
3547,1,采购-003547,26,1,2025-02-04,2025-02-09,2025-02-09,已完成,22,CNY,1483.39,ERP
3548,1,采购-003548,48,2,2025-11-15,2025-12-03,2025-12-03,已完成,23,CNY,42426.51,ERP
3549,1,采购-003549,25,1,2025-11-26,2025-12-18,2026-01-02,已完成,24,CNY,31108.49,ERP
3550,1,采购-003550,16,2,2026-04-16,2026-05-01,2026-05-01,已完成,25,CNY,25233.68,ERP
3551,1,采购-003551,5,1,2024-11-13,2024-12-04,2024-12-04,已完成,26,CNY,12274.16,ERP
3552,1,采购-003552,19,1,2025-05-31,2025-06-17,2025-06-24,已完成,21,CNY,172335.57,ERP
3553,1,采购-003553,32,1,2024-10-20,2024-11-01,2024-11-01,已完成,22,CNY,42459.42,ERP
3554,1,采购-003554,25,1,2024-10-21,2024-11-14,2024-11-14,已完成,23,CNY,713.44,ERP
3555,1,采购-003555,44,1,2026-01-08,2026-01-14,2026-01-14,已完成,24,CNY,2865.57,ERP
3556,1,采购-003556,6,1,2025-05-27,2025-06-23,2025-06-23,已完成,25,CNY,46806.88,ERP
