order_cost_detail_id,order_cost_snapshot_id,cost_component,amount,calculation_basis
9308,1862,外协,7733.3,标准费率
9309,1862,制造费用,40338.08,标准费率
9310,1862,包装物流,4779.58,标准费率
9311,1863,材料,289816.76,BOM与当前价格
9312,1863,人工,94707.6,标准费率
9313,1863,外协,78864.96,标准费率
9314,1863,制造费用,63855.04,标准费率
9315,1863,包装物流,9217.04,标准费率
9316,1864,材料,72000.52,BOM与当前价格
9317,1864,人工,64928.42,标准费率
9318,1864,外协,11413.56,标准费率
9319,1864,制造费用,29386.64,标准费率
9320,1864,包装物流,2085.36,标准费率
9321,1865,材料,797662.08,BOM与当前价格
9322,1865,人工,80139.64,标准费率
9323,1865,外协,113375.64,标准费率
9324,1865,制造费用,157795.44,标准费率
9325,1865,包装物流,22775.96,标准费率
9326,1866,材料,254016.12,BOM与当前价格
9327,1866,人工,105759.2,标准费率
9328,1866,外协,73555.24,标准费率
9329,1866,制造费用,60362.96,标准费率
9330,1866,包装物流,8189.28,标准费率
9331,1867,材料,363154.29,BOM与当前价格
9332,1867,人工,101999.58,标准费率
9333,1867,外协,22604.85,标准费率
9334,1867,制造费用,71651.76,标准费率
9335,1867,包装物流,9643.98,标准费率
9336,1868,材料,161233.68,BOM与当前价格
9337,1868,人工,50566.1,标准费率
9338,1868,外协,6535.92,标准费率
9339,1868,制造费用,26505.96,标准费率
9340,1868,包装物流,4194.24,标准费率
9341,1869,材料,91724.96,BOM与当前价格
9342,1869,人工,16210.19,标准费率
9343,1869,外协,3866.65,标准费率
9344,1869,制造费用,20169.04,标准费率
9345,1869,包装物流,2389.79,标准费率
9346,1870,材料,107515.56,BOM与当前价格
9347,1870,人工,12985.27,标准费率
9348,1870,外协,18616.95,标准费率
9349,1870,制造费用,20158.17,标准费率
9350,1870,包装物流,3153.31,标准费率
9351,1871,材料,484205.72,BOM与当前价格
9352,1871,人工,135999.44,标准费率
9353,1871,外协,30139.8,标准费率
9354,1871,制造费用,95535.68,标准费率
9355,1871,包装物流,12858.64,标准费率
9356,1872,材料,797662.08,BOM与当前价格
9357,1872,人工,80139.64,标准费率
9358,1872,外协,113375.64,标准费率
9359,1872,制造费用,157795.44,标准费率
9360,1872,包装物流,22775.96,标准费率
9361,1873,材料,79853.22,BOM与当前价格
9362,1873,人工,12134.97,标准费率
9363,1873,外协,27781.49,标准费率
9364,1873,制造费用,20061.42,标准费率
9365,1873,包装物流,2690.87,标准费率
9366,1874,材料,63504.03,BOM与当前价格
9367,1874,人工,26439.8,标准费率
9368,1874,外协,18388.81,标准费率
9369,1874,制造费用,15090.74,标准费率
9370,1874,包装物流,2047.32,标准费率
9371,1875,材料,284034.76,BOM与当前价格
9372,1875,人工,15072.48,标准费率
9373,1875,外协,56316.78,标准费率
9374,1875,制造费用,52638.3,标准费率
9375,1875,包装物流,8508.78,标准费率
9376,1876,材料,159715.01,BOM与当前价格
9377,1876,人工,15627.64,标准费率
9378,1876,外协,17365.19,标准费率
9379,1876,制造费用,36267.61,标准费率
9380,1876,包装物流,4427.0,标准费率
9381,1877,材料,47414.67,BOM与当前价格
9382,1877,人工,35988.8,标准费率
9383,1877,外协,10155.51,标准费率
9384,1877,制造费用,18599.52,标准费率
9385,1877,包装物流,1439.25,标准费率
9386,1878,材料,312427.92,BOM与当前价格
9387,1878,人工,52169.6,标准费率
9388,1878,外协,106777.44,标准费率
9389,1878,制造费用,90786.8,标准费率
9390,1878,包装物流,10480.12,标准费率
9391,1879,材料,516046.72,BOM与当前价格
9392,1879,人工,38396.52,标准费率
9393,1879,外协,75174.32,标准费率
9394,1879,制造费用,126238.32,标准费率
9395,1879,包装物流,14780.52,标准费率
9396,1880,材料,159578.0,BOM与当前价格
9397,1880,人工,65372.42,标准费率
9398,1880,外协,22860.18,标准费率
9399,1880,制造费用,36626.4,标准费率
9400,1880,包装物流,4560.96,标准费率
9401,1881,材料,501778.85,BOM与当前价格
9402,1881,人工,157209.85,标准费率
9403,1881,外协,156572.85,标准费率
9404,1881,制造费用,135138.55,标准费率
9405,1881,包装物流,16458.8,标准费率
9406,1882,材料,120208.16,BOM与当前价格
9407,1882,人工,46253.72,标准费率
9408,1882,外协,14517.0,标准费率
9409,1882,制造费用,36340.56,标准费率
9410,1882,包装物流,3368.12,标准费率
9411,1883,材料,129011.68,BOM与当前价格
9412,1883,人工,9599.13,标准费率
9413,1883,外协,18793.58,标准费率
9414,1883,制造费用,31559.58,标准费率
9415,1883,包装物流,3695.13,标准费率
9416,1884,材料,258023.36,BOM与当前价格
9417,1884,人工,19198.26,标准费率
9418,1884,外协,37587.16,标准费率
9419,1884,制造费用,63119.16,标准费率
9420,1884,包装物流,7390.26,标准费率
9421,1885,材料,64798.13,BOM与当前价格
9422,1885,人工,37874.27,标准费率
9423,1885,外协,10429.35,标准费率
9424,1885,制造费用,18774.89,标准费率
9425,1885,包装物流,1880.69,标准费率
9426,1886,材料,319430.02,BOM与当前价格
9427,1886,人工,31255.28,标准费率
9428,1886,外协,34730.38,标准费率
9429,1886,制造费用,72535.22,标准费率
9430,1886,包装物流,8854.0,标准费率
9431,1887,材料,153138.37,BOM与当前价格
9432,1887,人工,21489.17,标准费率
9433,1887,外协,8437.38,标准费率
9434,1887,制造费用,23981.5,标准费率
9435,1887,包装物流,4039.39,标准费率
9436,1888,材料,83239.14,BOM与当前价格
9437,1888,人工,17968.22,标准费率
9438,1888,外协,8307.57,标准费率
9439,1888,制造费用,17971.4,标准费率
9440,1888,包装物流,2288.67,标准费率
9441,1889,材料,80616.84,BOM与当前价格
9442,1889,人工,25283.05,标准费率
9443,1889,外协,3267.96,标准费率
9444,1889,制造费用,13252.98,标准费率
9445,1889,包装物流,2097.12,标准费率
9446,1890,材料,229159.0,BOM与当前价格
9447,1890,人工,28351.34,标准费率
9448,1890,外协,31217.46,标准费率
9449,1890,制造费用,41923.28,标准费率
9450,1890,包装物流,6509.42,标准费率
9451,1891,材料,46234.03,BOM与当前价格
9452,1891,人工,33595.57,标准费率
9453,1891,外协,26901.57,标准费率
9454,1891,制造费用,18699.3,标准费率
9455,1891,包装物流,1828.39,标准费率
9456,1892,材料,554829.65,BOM与当前价格
9457,1892,人工,121492.6,标准费率
9458,1892,外协,89491.95,标准费率
9459,1892,制造费用,145121.8,标准费率
9460,1892,包装物流,16108.05,标准费率
9461,1893,材料,159644.49,BOM与当前价格
9462,1893,人工,112592.73,标准费率
9463,1893,外协,97199.1,标准费率
9464,1893,制造费用,72631.17,标准费率
9465,1893,包装物流,6421.08,标准费率
9466,1894,材料,338715.0,BOM与当前价格
9467,1894,人工,137042.12,标准费率
9468,1894,外协,139974.8,标准费率
9469,1894,制造费用,79675.72,标准费率
9470,1894,包装物流,11967.24,标准费率
9471,1895,材料,53214.83,BOM与当前价格
9472,1895,人工,37530.91,标准费率
9473,1895,外协,32399.7,标准费率
9474,1895,制造费用,24210.39,标准费率
9475,1895,包装物流,2140.36,标准费率
9476,1896,材料,161233.68,BOM与当前价格
9477,1896,人工,50566.1,标准费率
9478,1896,外协,6535.92,标准费率
9479,1896,制造费用,26505.96,标准费率
9480,1896,包装物流,4194.24,标准费率
9481,1897,材料,142681.28,BOM与当前价格
9482,1897,人工,72733.7,标准费率
9483,1897,外协,59557.28,标准费率
9484,1897,制造费用,50539.9,标准费率
9485,1897,包装物流,5055.96,标准费率
9486,1898,材料,537577.8,BOM与当前价格
9487,1898,人工,64926.35,标准费率
9488,1898,外协,93084.75,标准费率
9489,1898,制造费用,100790.85,标准费率
9490,1898,包装物流,15766.55,标准费率
9491,1899,材料,180001.3,BOM与当前价格
9492,1899,人工,162321.05,标准费率
9493,1899,外协,28533.9,标准费率
9494,1899,制造费用,73466.6,标准费率
9495,1899,包装物流,5213.4,标准费率
9496,1900,材料,317520.15,BOM与当前价格
9497,1900,人工,132199.0,标准费率
9498,1900,外协,91944.05,标准费率
9499,1900,制造费用,75453.7,标准费率
9500,1900,包装物流,10236.6,标准费率
9501,1901,材料,144409.82,BOM与当前价格
9502,1901,人工,74955.26,标准费率
9503,1901,外协,22896.22,标准费率
9504,1901,制造费用,46998.7,标准费率
9505,1901,包装物流,4182.66,标准费率
9506,1902,材料,366899.84,BOM与当前价格
9507,1902,人工,64840.76,标准费率
9508,1902,外协,15466.6,标准费率
9509,1902,制造费用,80676.16,标准费率
9510,1902,包装物流,9559.16,标准费率
9511,1903,材料,64798.13,BOM与当前价格
9512,1903,人工,37874.27,标准费率
9513,1903,外协,10429.35,标准费率
9514,1903,制造费用,18774.89,标准费率
9515,1903,包装物流,1880.69,标准费率
9516,1904,材料,332956.56,BOM与当前价格
9517,1904,人工,71872.88,标准费率
9518,1904,外协,33230.28,标准费率
9519,1904,制造费用,71885.6,标准费率
9520,1904,包装物流,9154.68,标准费率
9521,1905,材料,241850.52,BOM与当前价格
9522,1905,人工,75849.15,标准费率
9523,1905,外协,9803.88,标准费率
9524,1905,制造费用,39758.94,标准费率
9525,1905,包装物流,6291.36,标准费率
9526,1906,材料,554829.65,BOM与当前价格
9527,1906,人工,121492.6,标准费率
9528,1906,外协,89491.95,标准费率
9529,1906,制造费用,145121.8,标准费率
9530,1906,包装物流,16108.05,标准费率
9531,1907,材料,319430.02,BOM与当前价格
9532,1907,人工,31255.28,标准费率
9533,1907,外协,34730.38,标准费率
9534,1907,制造费用,72535.22,标准费率
9535,1907,包装物流,8854.0,标准费率
9536,1908,材料,229159.0,BOM与当前价格
9537,1908,人工,28351.34,标准费率
9538,1908,外协,31217.46,标准费率
9539,1908,制造费用,41923.28,标准费率
9540,1908,包装物流,6509.42,标准费率
9541,1909,材料,598246.56,BOM与当前价格
9542,1909,人工,60104.73,标准费率
9543,1909,外协,85031.73,标准费率
9544,1909,制造费用,118346.58,标准费率
9545,1909,包装物流,17081.97,标准费率
9546,1910,材料,398831.04,BOM与当前价格
9547,1910,人工,40069.82,标准费率
9548,1910,外协,56687.82,标准费率
9549,1910,制造费用,78897.72,标准费率
9550,1910,包装物流,11387.98,标准费率
9551,1911,材料,312427.92,BOM与当前价格
9552,1911,人工,52169.6,标准费率
9553,1911,外协,106777.44,标准费率
9554,1911,制造费用,90786.8,标准费率
9555,1911,包装物流,10480.12,标准费率
9556,1912,材料,199415.52,BOM与当前价格
9557,1912,人工,20034.91,标准费率
9558,1912,外协,28343.91,标准费率
9559,1912,制造费用,39448.86,标准费率
9560,1912,包装物流,5693.99,标准费率
9561,1913,材料,106429.66,BOM与当前价格
9562,1913,人工,75061.82,标准费率
9563,1913,外协,64799.4,标准费率
9564,1913,制造费用,48420.78,标准费率
9565,1913,包装物流,4280.72,标准费率
9566,1914,材料,109967.99,BOM与当前价格
9567,1914,人工,32426.15,标准费率
9568,1914,外协,23687.61,标准费率
9569,1914,制造费用,27287.23,标准费率
9570,1914,包装物流,3341.39,标准费率
9571,1915,材料,691862.68,BOM与当前价格
9572,1915,人工,146692.52,标准费率
9573,1915,外协,117747.12,标准费率
9574,1915,制造费用,128622.68,标准费率
9575,1915,包装物流,20240.24,标准费率
9576,1916,材料,329903.97,BOM与当前价格
9577,1916,人工,97278.45,标准费率
9578,1916,外协,71062.83,标准费率
9579,1916,制造费用,81861.69,标准费率
9580,1916,包装物流,10024.17,标准费率
9581,1917,材料,517474.45,BOM与当前价格
9582,1917,人工,147227.4,标准费率
9583,1917,外协,116080.15,标准费率
9584,1917,制造费用,154751.0,标准费率
9585,1917,包装物流,15838.85,标准费率
9586,1918,材料,121636.02,BOM与当前价格
9587,1918,人工,21837.7,标准费率
9588,1918,外协,30830.08,标准费率
9589,1918,制造费用,31304.96,标准费率
9590,1918,包装物流,3811.65,标准费率
9591,1919,材料,64798.13,BOM与当前价格
9592,1919,人工,37874.27,标准费率
9593,1919,外协,10429.35,标准费率
9594,1919,制造费用,18774.89,标准费率
9595,1919,包装物流,1880.69,标准费率
9596,1920,材料,100355.77,BOM与当前价格
9597,1920,人工,31441.97,标准费率
9598,1920,外协,31314.57,标准费率
9599,1920,制造费用,27027.71,标准费率
9600,1920,包装物流,3291.76,标准费率
9601,1921,材料,333073.72,BOM与当前价格
9602,1921,人工,95395.72,标准费率
9603,1921,外协,25723.0,标准费率
9604,1921,制造费用,94971.64,标准费率
9605,1921,包装物流,8969.92,标准费率
9606,1922,材料,53214.83,BOM与当前价格
9607,1922,人工,37530.91,标准费率
9608,1922,外协,32399.7,标准费率
9609,1922,制造费用,24210.39,标准费率
9610,1922,包装物流,2140.36,标准费率
9611,1923,材料,323990.65,BOM与当前价格
9612,1923,人工,189371.35,标准费率
9613,1923,外协,52146.75,标准费率
9614,1923,制造费用,93874.45,标准费率
9615,1923,包装物流,9403.45,标准费率
9616,1924,材料,345931.34,BOM与当前价格
9617,1924,人工,73346.26,标准费率
9618,1924,外协,58873.56,标准费率
9619,1924,制造费用,64311.34,标准费率
9620,1924,包装物流,10120.12,标准费率
9621,1925,材料,464646.8,BOM与当前价格
9622,1925,人工,57396.2,标准费率
9623,1925,外协,77864.12,标准费率
9624,1925,制造费用,73128.68,标准费率
9625,1925,包装物流,13562.76,标准费率
9626,1926,材料,94829.34,BOM与当前价格
9627,1926,人工,71977.6,标准费率
9628,1926,外协,20311.02,标准费率
9629,1926,制造费用,37199.04,标准费率
9630,1926,包装物流,2878.5,标准费率
9631,1927,材料,184936.12,BOM与当前价格
9632,1927,人工,134382.28,标准费率
9633,1927,外协,107606.28,标准费率
9634,1927,制造费用,74797.2,标准费率
9635,1927,包装物流,7313.56,标准费率
9636,1928,材料,406143.45,BOM与当前价格
9637,1928,人工,111787.53,标准费率
9638,1928,外协,71224.5,标准费率
9639,1928,制造费用,101216.91,标准费率
9640,1928,包装物流,11934.21,标准费率
9641,1929,材料,319430.02,BOM与当前价格
9642,1929,人工,31255.28,标准费率
9643,1929,外协,34730.38,标准费率
9644,1929,制造费用,72535.22,标准费率
9645,1929,包装物流,8854.0,标准费率
9646,1930,材料,322546.68,BOM与当前价格
9647,1930,人工,38955.81,标准费率
9648,1930,外协,55850.85,标准费率
9649,1930,制造费用,60474.51,标准费率
9650,1930,包装物流,9459.93,标准费率
9651,1931,材料,36000.26,BOM与当前价格
9652,1931,人工,32464.21,标准费率
9653,1931,外协,5706.78,标准费率
9654,1931,制造费用,14693.32,标准费率
9655,1931,包装物流,1042.68,标准费率
9656,1932,材料,83239.14,BOM与当前价格
9657,1932,人工,17968.22,标准费率
9658,1932,外协,8307.57,标准费率
9659,1932,制造费用,17971.4,标准费率
9660,1932,包装物流,2288.67,标准费率
9661,1933,材料,242102.86,BOM与当前价格
9662,1933,人工,67999.72,标准费率
9663,1933,外协,15069.9,标准费率
9664,1933,制造费用,47767.84,标准费率
9665,1933,包装物流,6429.32,标准费率
9666,1934,材料,111410.18,BOM与当前价格
9667,1934,人工,15656.36,标准费率
9668,1934,外协,21447.62,标准费率
9669,1934,制造费用,24772.16,标准费率
9670,1934,包装物流,3321.44,标准费率
9671,1935,材料,479145.03,BOM与当前价格
9672,1935,人工,46882.92,标准费率
9673,1935,外协,52095.57,标准费率
9674,1935,制造费用,108802.83,标准费率
9675,1935,包装物流,13281.0,标准费率
9676,1936,材料,84678.75,BOM与当前价格
9677,1936,人工,34260.53,标准费率
9678,1936,外协,34993.7,标准费率
9679,1936,制造费用,19918.93,标准费率
9680,1936,包装物流,2991.81,标准费率
9681,1937,材料,557050.9,BOM与当前价格
9682,1937,人工,78281.8,标准费率
9683,1937,外协,107238.1,标准费率
9684,1937,制造费用,123860.8,标准费率
9685,1937,包装物流,16607.2,标准费率
9686,1938,材料,458318.0,BOM与当前价格
9687,1938,人工,56702.68,标准费率
9688,1938,外协,62434.92,标准费率
9689,1938,制造费用,83846.56,标准费率
9690,1938,包装物流,13018.84,标准费率
