receipt_id,receipt_code,purchase_order_id,supplier_id,plant_id,receipt_date,status
3430,入库-003430,3532,30,2,2025-10-18,已入库
3431,入库-003431,3533,39,2,2025-05-27,已入库
3432,入库-003432,3534,24,1,2025-06-25,已入库
3433,入库-003433,3535,33,1,2026-03-06,已入库
3434,入库-003434,3536,12,2,2025-11-12,已入库
3435,入库-003435,3537,6,1,2025-04-30,已入库
3436,入库-003436,3538,15,1,2025-04-01,已入库
3437,入库-003437,3539,47,2,2024-12-19,已入库
3438,入库-003438,3540,41,1,2024-12-07,已入库
3439,入库-003439,3541,1,2,2025-10-05,已入库
3440,入库-003440,3542,4,1,2025-06-16,已入库
3441,入库-003441,3543,1,1,2026-03-05,已入库
3442,入库-003442,3544,42,2,2026-03-14,已入库
3443,入库-003443,3545,14,1,2026-07-31,已入库
3444,入库-003444,3546,18,1,2025-10-19,已入库
3445,入库-003445,3547,26,1,2025-02-09,已入库
3446,入库-003446,3548,48,2,2025-12-03,已入库
3447,入库-003447,3549,25,1,2026-01-02,已入库
3448,入库-003448,3550,16,2,2026-05-01,已入库
3449,入库-003449,3551,5,1,2024-12-04,已入库
3450,入库-003450,3552,19,1,2025-06-24,已入库
3451,入库-003451,3553,32,1,2024-11-01,已入库
3452,入库-003452,3554,25,1,2024-11-14,已入库
3453,入库-003453,3555,44,1,2026-01-14,已入库
3454,入库-003454,3556,6,1,2025-06-23,已入库
3455,入库-003455,3558,9,2,2025-08-15,已入库
3456,入库-003456,3559,42,1,2024-10-12,已入库
3457,入库-003457,3560,43,2,2025-09-05,已入库
3458,入库-003458,3561,9,1,2025-12-13,已入库
3459,入库-003459,3562,44,2,2026-01-17,已入库
3460,入库-003460,3563,20,2,2025-03-06,已入库
3461,入库-003461,3564,42,2,2026-02-09,已入库
3462,入库-003462,3565,44,2,2026-07-11,已入库
3463,入库-003463,3566,19,1,2025-07-20,已入库
3464,入库-003464,3567,47,2,2025-06-01,已入库
3465,入库-003465,3568,45,1,2026-02-12,已入库
3466,入库-003466,3569,6,2,2024-09-06,已入库
3467,入库-003467,3570,17,1,2025-06-14,已入库
3468,入库-003468,3571,19,1,2025-01-22,已入库
3469,入库-003469,3572,35,2,2024-11-04,已入库
3470,入库-003470,3573,42,1,2026-01-25,已入库
3471,入库-003471,3574,36,1,2025-06-11,已入库
3472,入库-003472,3575,21,2,2024-11-16,已入库
3473,入库-003473,3576,44,2,2025-01-04,已入库
3474,入库-003474,3577,41,1,2025-04-15,已入库
3475,入库-003475,3579,40,2,2025-01-03,已入库
3476,入库-003476,3580,50,2,2024-12-15,已入库
3477,入库-003477,3581,48,1,2026-02-27,已入库
3478,入库-003478,3582,20,1,2024-10-02,已入库
3479,入库-003479,3583,47,2,2024-12-04,已入库
3480,入库-003480,3584,3,2,2024-09-28,已入库
3481,入库-003481,3585,20,1,2025-04-06,已入库
3482,入库-003482,3587,3,1,2025-02-14,已入库
3483,入库-003483,3588,28,2,2025-10-23,已入库
3484,入库-003484,3589,28,1,2026-04-25,已入库
3485,入库-003485,3590,41,1,2025-11-11,已入库
3486,入库-003486,3591,26,1,2024-09-19,已入库
3487,入库-003487,3592,12,1,2025-11-30,已入库
3488,入库-003488,3593,9,1,2026-06-10,已入库
3489,入库-003489,3594,9,1,2025-07-07,已入库
3490,入库-003490,3595,46,1,2025-01-22,已入库
3491,入库-003491,3596,24,1,2025-03-17,已入库
3492,入库-003492,3597,37,1,2025-12-10,已入库
3493,入库-003493,3598,19,1,2025-08-12,已入库
3494,入库-003494,3599,2,2,2025-08-29,已入库
3495,入库-003495,3600,12,2,2025-10-12,已入库
3496,入库-003496,3601,15,2,2024-10-15,已入库
3497,入库-003497,3602,7,2,2025-10-28,已入库
3498,入库-003498,3603,3,2,2024-09-13,已入库
3499,入库-003499,3604,26,2,2024-10-13,已入库
3500,入库-003500,3605,12,2,2025-12-31,已入库
3501,入库-003501,3606,2,1,2024-09-15,已入库
3502,入库-003502,3607,4,2,2025-08-10,已入库
3503,入库-003503,3608,23,1,2025-01-20,已入库
3504,入库-003504,3609,46,1,2026-05-19,已入库
3505,入库-003505,3610,1,1,2025-05-03,已入库
3506,入库-003506,3611,8,1,2025-10-08,已入库
3507,入库-003507,3612,32,2,2025-11-21,已入库
3508,入库-003508,3613,34,1,2025-10-30,已入库
3509,入库-003509,3614,24,1,2025-07-10,已入库
3510,入库-003510,3615,27,1,2025-07-01,已入库
3511,入库-003511,3616,8,1,2025-04-07,已入库
3512,入库-003512,3617,35,1,2025-06-12,已入库
3513,入库-003513,3618,49,2,2024-10-09,已入库
3514,入库-003514,3619,48,2,2025-04-18,已入库
3515,入库-003515,3620,48,2,2024-12-22,已入库
3516,入库-003516,3621,39,1,2025-11-30,已入库
3517,入库-003517,3622,44,2,2025-04-13,已入库
3518,入库-003518,3623,44,2,2026-06-09,已入库
3519,入库-003519,3624,19,1,2025-06-10,已入库
3520,入库-003520,3625,13,1,2024-09-11,已入库
3521,入库-003521,3626,46,1,2025-10-09,已入库
3522,入库-003522,3627,8,1,2026-05-22,已入库
3523,入库-003523,3628,49,2,2026-03-20,已入库
3524,入库-003524,3629,49,2,2024-11-06,已入库
3525,入库-003525,3630,38,2,2024-12-28,已入库
3526,入库-003526,3631,43,1,2024-11-09,已入库
3527,入库-003527,3632,18,2,2025-05-31,已入库
3528,入库-003528,3633,50,2,2024-08-31,已入库
3529,入库-003529,3634,45,2,2026-06-24,已入库
3530,入库-003530,3635,13,2,2025-08-19,已入库
3531,入库-003531,3636,43,1,2026-03-26,已入库
3532,入库-003532,3637,35,2,2026-03-09,已入库
3533,入库-003533,3638,9,1,2025-02-14,已入库
3534,入库-003534,3639,26,1,2025-05-30,已入库
3535,入库-003535,3640,40,2,2024-10-10,已入库
3536,入库-003536,3641,8,2,2026-04-23,已入库
3537,入库-003537,3642,4,1,2024-08-28,已入库
3538,入库-003538,3643,29,2,2024-10-24,已入库
3539,入库-003539,3645,24,1,2025-07-28,已入库
3540,入库-003540,3646,28,1,2026-02-03,已入库
3541,入库-003541,3647,20,2,2025-06-17,已入库
3542,入库-003542,3648,7,1,2025-12-13,已入库
3543,入库-003543,3649,11,2,2026-03-26,已入库
3544,入库-003544,3650,33,2,2026-04-18,已入库
3545,入库-003545,3651,24,1,2026-07-24,已入库
3546,入库-003546,3652,8,1,2025-10-15,已入库
3547,入库-003547,3653,35,2,2025-10-09,已入库
3548,入库-003548,3654,11,2,2025-02-03,已入库
3549,入库-003549,3655,1,1,2025-06-09,已入库
3550,入库-003550,3657,44,1,2025-06-04,已入库
3551,入库-003551,3658,36,2,2025-04-03,已入库
3552,入库-003552,3659,49,1,2025-03-31,已入库
3553,入库-003553,3660,22,2,2025-09-30,已入库
3554,入库-003554,3662,31,2,2025-11-07,已入库
3555,入库-003555,3663,43,1,2024-09-05,已入库
3556,入库-003556,3664,4,2,2025-01-28,已入库
3557,入库-003557,3665,28,1,2025-05-30,已入库
3558,入库-003558,3666,9,1,2025-09-18,已入库
3559,入库-003559,3667,48,2,2025-04-22,已入库
3560,入库-003560,3668,8,2,2026-03-06,已入库
3561,入库-003561,3669,15,1,2025-11-13,已入库
3562,入库-003562,3670,48,1,2025-07-20,已入库
3563,入库-003563,3671,16,1,2024-12-29,已入库
3564,入库-003564,3672,5,1,2025-04-25,已入库
3565,入库-003565,3673,45,1,2025-02-18,已入库
3566,入库-003566,3674,18,2,2025-03-26,已入库
3567,入库-003567,3675,8,1,2025-02-25,已入库
3568,入库-003568,3676,4,1,2026-03-12,已入库
3569,入库-003569,3677,1,1,2024-09-19,已入库
3570,入库-003570,3678,5,2,2025-03-01,已入库
3571,入库-003571,3679,5,1,2024-12-07,已入库
3572,入库-003572,3680,17,1,2025-04-27,已入库
3573,入库-003573,3681,13,2,2025-02-15,已入库
3574,入库-003574,3682,23,1,2026-05-19,已入库
3575,入库-003575,3683,16,1,2024-11-30,已入库
3576,入库-003576,3684,34,2,2025-08-01,已入库
3577,入库-003577,3685,9,2,2024-09-30,已入库
3578,入库-003578,3686,15,1,2025-08-25,已入库
3579,入库-003579,3687,33,2,2024-11-28,已入库
3580,入库-003580,3688,14,1,2025-06-21,已入库
3581,入库-003581,3689,26,1,2025-05-27,已入库
3582,入库-003582,3690,40,2,2026-07-08,已入库
3583,入库-003583,3691,5,1,2025-09-25,已入库
3584,入库-003584,3692,22,1,2025-03-01,已入库
3585,入库-003585,3693,27,1,2026-07-09,已入库
3586,入库-003586,3694,20,2,2026-01-04,已入库
3587,入库-003587,3695,16,1,2024-12-15,已入库
3588,入库-003588,3696,9,2,2025-04-17,已入库
3589,入库-003589,3697,39,1,2025-08-24,已入库
3590,入库-003590,3699,33,2,2025-07-06,已入库
3591,入库-003591,3700,47,1,2025-04-26,已入库
3592,入库-003592,3701,5,2,2025-04-18,已入库
3593,入库-003593,3702,40,1,2026-01-11,已入库
3594,入库-003594,3703,42,1,2025-02-23,已入库
3595,入库-003595,3704,31,2,2025-04-07,已入库
3596,入库-003596,3705,1,1,2025-05-12,已入库
3597,入库-003597,3706,1,1,2026-07-17,已入库
3598,入库-003598,3707,13,2,2025-04-14,已入库
3599,入库-003599,3708,33,1,2026-06-09,已入库
3600,入库-003600,3709,49,1,2024-11-04,已入库
3601,入库-003601,3710,47,1,2024-09-09,已入库
3602,入库-003602,3711,4,2,2025-12-19,已入库
3603,入库-003603,3712,47,1,2026-05-27,已入库
3604,入库-003604,3713,19,1,2026-02-11,已入库
3605,入库-003605,3714,13,2,2025-12-29,已入库
3606,入库-003606,3715,48,1,2026-01-22,已入库
3607,入库-003607,3716,36,2,2024-10-31,已入库
3608,入库-003608,3717,4,2,2025-10-08,已入库
3609,入库-003609,3718,15,2,2025-05-27,已入库
3610,入库-003610,3719,8,1,2026-04-13,已入库
3611,入库-003611,3720,35,1,2026-05-25,已入库
3612,入库-003612,3721,34,1,2025-07-01,已入库
3613,入库-003613,3722,2,1,2025-04-07,已入库
3614,入库-003614,3723,14,2,2024-09-27,已入库
3615,入库-003615,3724,9,2,2026-06-04,已入库
3616,入库-003616,3725,24,1,2025-08-23,已入库
3617,入库-003617,3726,39,2,2026-08-02,已入库
3618,入库-003618,3727,24,2,2026-05-09,已入库
3619,入库-003619,3728,3,1,2025-07-04,已入库
3620,入库-003620,3729,2,2,2025-04-09,已入库
3621,入库-003621,3730,33,1,2025-04-06,已入库
3622,入库-003622,3731,23,1,2026-02-13,已入库
3623,入库-003623,3732,15,2,2025-04-18,已入库
3624,入库-003624,3733,42,1,2026-02-27,已入库
3625,入库-003625,3734,39,2,2024-11-02,已入库
3626,入库-003626,3735,7,1,2025-10-18,已入库
3627,入库-003627,3736,7,1,2025-08-14,已入库
3628,入库-003628,3737,7,1,2025-10-28,已入库
3629,入库-003629,3738,19,2,2026-07-02,已入库
3630,入库-003630,3739,5,2,2025-04-27,已入库
3631,入库-003631,3740,46,2,2025-11-26,已入库
3632,入库-003632,3741,33,2,2026-02-18,已入库
3633,入库-003633,3742,4,1,2025-12-12,已入库
3634,入库-003634,3743,44,2,2025-09-18,已入库
3635,入库-003635,3745,36,2,2026-03-21,已入库
3636,入库-003636,3746,28,1,2026-05-13,已入库
3637,入库-003637,3747,8,2,2025-11-07,已入库
3638,入库-003638,3748,37,1,2025-11-10,已入库
3639,入库-003639,3749,26,1,2026-07-19,已入库
3640,入库-003640,3750,11,2,2025-10-20,已入库
3641,入库-003641,3751,5,2,2025-09-09,已入库
3642,入库-003642,3752,11,1,2025-10-07,已入库
3643,入库-003643,3753,10,1,2025-03-10,已入库
3644,入库-003644,3754,33,1,2025-11-15,已入库
3645,入库-003645,3755,35,1,2024-10-06,已入库
3646,入库-003646,3756,19,2,2025-02-25,已入库
3647,入库-003647,3757,34,1,2026-03-01,已入库
3648,入库-003648,3758,27,1,2026-07-15,已入库
3649,入库-003649,3759,43,1,2024-12-29,已入库
3650,入库-003650,3760,5,1,2025-07-10,已入库
3651,入库-003651,3761,44,1,2025-10-09,已入库
3652,入库-003652,3762,20,1,2026-06-27,已入库
3653,入库-003653,3763,14,2,2025-01-16,已入库
3654,入库-003654,3764,17,1,2025-09-13,已入库
3655,入库-003655,3765,9,1,2024-11-13,已入库
3656,入库-003656,3766,9,1,2026-03-06,已入库
3657,入库-003657,3767,20,2,2025-08-24,已入库
3658,入库-003658,3768,46,1,2024-09-20,已入库
3659,入库-003659,3769,14,2,2025-09-07,已入库
3660,入库-003660,3770,50,1,2025-01-07,已入库
3661,入库-003661,3771,10,1,2025-11-13,已入库
3662,入库-003662,3772,33,1,2025-06-23,已入库
3663,入库-003663,3773,34,1,2025-10-11,已入库
3664,入库-003664,3774,37,1,2024-09-05,已入库
3665,入库-003665,3775,40,1,2025-10-15,已入库
3666,入库-003666,3776,44,2,2026-04-08,已入库
3667,入库-003667,3777,41,1,2025-01-19,已入库
3668,入库-003668,3778,23,2,2026-04-24,已入库
3669,入库-003669,3779,24,2,2025-01-24,已入库
3670,入库-003670,3780,37,2,2025-12-31,已入库
3671,入库-003671,3781,18,1,2026-05-27,已入库
3672,入库-003672,3782,39,1,2024-12-29,已入库
3673,入库-003673,3783,39,2,2025-12-13,已入库
3674,入库-003674,3785,35,1,2026-03-08,已入库
3675,入库-003675,3786,26,2,2026-07-11,已入库
3676,入库-003676,3787,24,2,2025-10-27,已入库
3677,入库-003677,3788,42,2,2026-08-02,已入库
3678,入库-003678,3789,12,2,2026-07-23,已入库
3679,入库-003679,3790,34,1,2025-01-18,已入库
3680,入库-003680,3791,44,1,2026-03-20,已入库
3681,入库-003681,3792,35,2,2024-09-17,已入库
3682,入库-003682,3794,14,1,2026-04-07,已入库
3683,入库-003683,3795,38,1,2026-06-15,已入库
3684,入库-003684,3796,45,1,2025-04-22,已入库
3685,入库-003685,3797,13,2,2026-01-20,已入库
3686,入库-003686,3798,50,1,2025-04-01,已入库
3687,入库-003687,3799,33,1,2026-04-10,已入库
3688,入库-003688,3800,40,1,2026-06-04,已入库
3689,入库-003689,3801,48,2,2025-07-03,已入库
3690,入库-003690,3802,13,1,2025-08-09,已入库
3691,入库-003691,3803,19,1,2026-01-23,已入库
3692,入库-003692,3804,12,2,2026-05-24,已入库
3693,入库-003693,3805,1,1,2025-02-09,已入库
3694,入库-003694,3806,32,2,2025-10-11,已入库
3695,入库-003695,3807,45,1,2026-05-16,已入库
3696,入库-003696,3808,13,1,2026-04-09,已入库
3697,入库-003697,3809,10,1,2026-05-23,已入库
3698,入库-003698,3810,39,1,2025-07-03,已入库
3699,入库-003699,3811,8,1,2026-03-10,已入库
3700,入库-003700,3812,5,1,2026-06-18,已入库
3701,入库-003701,3813,29,1,2026-04-07,已入库
3702,入库-003702,3814,29,1,2026-04-09,已入库
3703,入库-003703,3815,32,1,2024-08-22,已入库
3704,入库-003704,3816,3,1,2024-11-10,已入库
3705,入库-003705,3817,3,2,2026-06-05,已入库
3706,入库-003706,3818,34,1,2026-04-29,已入库
3707,入库-003707,3819,22,1,2026-04-27,已入库
3708,入库-003708,3820,5,1,2026-03-08,已入库
3709,入库-003709,3821,26,1,2025-07-13,已入库
3710,入库-003710,3822,19,2,2025-12-17,已入库
3711,入库-003711,3823,43,1,2025-03-05,已入库
3712,入库-003712,3824,27,1,2026-07-09,已入库
3713,入库-003713,3825,44,1,2024-08-28,已入库
3714,入库-003714,3826,23,2,2025-06-02,已入库
3715,入库-003715,3827,28,2,2025-07-15,已入库
3716,入库-003716,3828,40,1,2025-09-12,已入库
3717,入库-003717,3829,28,1,2025-02-15,已入库
3718,入库-003718,3830,21,1,2026-04-28,已入库
3719,入库-003719,3831,29,2,2026-05-13,已入库
3720,入库-003720,3832,19,1,2026-02-14,已入库
3721,入库-003721,3833,33,2,2026-08-04,已入库
3722,入库-003722,3834,26,1,2025-07-06,已入库
3723,入库-003723,3835,40,2,2024-11-28,已入库
3724,入库-003724,3836,15,1,2024-11-25,已入库
3725,入库-003725,3837,33,2,2025-04-13,已入库
3726,入库-003726,3838,7,1,2025-06-25,已入库
3727,入库-003727,3839,39,1,2024-10-24,已入库
3728,入库-003728,3840,36,1,2026-04-14,已入库
3729,入库-003729,3841,8,2,2025-10-10,已入库
3730,入库-003730,3842,6,1,2025-12-25,已入库
3731,入库-003731,3843,19,2,2026-04-17,已入库
3732,入库-003732,3844,33,1,2025-07-12,已入库
3733,入库-003733,3845,23,2,2025-12-02,已入库
3734,入库-003734,3846,43,2,2026-04-04,已入库
3735,入库-003735,3847,8,1,2025-09-16,已入库
3736,入库-003736,3848,7,1,2025-01-09,已入库
3737,入库-003737,3849,18,2,2026-03-09,已入库
3738,入库-003738,3850,9,1,2025-02-07,已入库
3739,入库-003739,3851,29,1,2025-05-01,已入库
3740,入库-003740,3852,24,1,2024-11-10,已入库
3741,入库-003741,3853,8,2,2024-10-27,已入库
3742,入库-003742,3854,16,1,2026-05-16,已入库
3743,入库-003743,3855,13,2,2026-07-25,已入库
3744,入库-003744,3856,41,1,2026-04-10,已入库
3745,入库-003745,3857,50,2,2025-07-04,已入库
3746,入库-003746,3858,44,2,2025-08-31,已入库
3747,入库-003747,3859,29,1,2024-10-30,已入库
3748,入库-003748,3860,3,1,2025-03-10,已入库
3749,入库-003749,3861,9,2,2026-05-10,已入库
3750,入库-003750,3862,30,1,2026-04-24,已入库
3751,入库-003751,3863,9,1,2025-07-16,已入库
3752,入库-003752,3864,44,1,2025-11-01,已入库
3753,入库-003753,3865,20,1,2026-05-01,已入库
3754,入库-003754,3866,21,2,2025-09-06,已入库
3755,入库-003755,3867,11,1,2026-02-28,已入库
3756,入库-003756,3868,50,1,2025-10-08,已入库
3757,入库-003757,3869,17,1,2026-01-27,已入库
3758,入库-003758,3870,25,1,2025-12-21,已入库
3759,入库-003759,3871,16,2,2025-10-09,已入库
3760,入库-003760,3872,39,1,2025-02-14,已入库
3761,入库-003761,3873,32,1,2024-09-05,已入库
3762,入库-003762,3874,8,1,2024-10-23,已入库
3763,入库-003763,3875,43,2,2026-07-09,已入库
3764,入库-003764,3876,40,2,2025-01-14,已入库
3765,入库-003765,3877,48,1,2025-04-09,已入库
3766,入库-003766,3878,7,1,2024-08-29,已入库
3767,入库-003767,3879,25,1,2025-03-15,已入库
3768,入库-003768,3880,19,2,2026-03-17,已入库
3769,入库-003769,3881,28,2,2025-11-25,已入库
3770,入库-003770,3882,26,2,2024-12-08,已入库
3771,入库-003771,3883,9,2,2026-06-10,已入库
3772,入库-003772,3884,34,1,2024-08-30,已入库
3773,入库-003773,3886,44,1,2025-09-08,已入库
3774,入库-003774,3887,33,1,2024-10-27,已入库
3775,入库-003775,3888,40,2,2025-02-27,已入库
3776,入库-003776,3889,34,1,2024-09-10,已入库
3777,入库-003777,3890,48,2,2025-12-20,已入库
3778,入库-003778,3891,19,2,2025-01-13,已入库
3779,入库-003779,3892,29,1,2025-04-21,已入库
3780,入库-003780,3893,24,1,2025-06-11,已入库
3781,入库-003781,3894,48,1,2025-06-16,已入库
3782,入库-003782,3895,37,1,2025-05-28,已入库
3783,入库-003783,3896,46,1,2025-09-25,已入库
3784,入库-003784,3897,3,2,2026-04-10,已入库
3785,入库-003785,3898,15,2,2025-02-04,已入库
3786,入库-003786,3899,35,2,2024-10-01,已入库
3787,入库-003787,3900,47,2,2026-05-16,已入库
3788,入库-003788,3901,1,1,2024-09-13,已入库
3789,入库-003789,3902,23,1,2025-04-28,已入库
3790,入库-003790,3903,17,1,2025-05-31,已入库
3791,入库-003791,3904,41,1,2025-01-03,已入库
3792,入库-003792,3905,11,1,2025-06-19,已入库
3793,入库-003793,3906,46,1,2025-05-26,已入库
3794,入库-003794,3907,27,2,2025-12-16,已入库
3795,入库-003795,3908,50,1,2025-06-22,已入库
3796,入库-003796,3909,17,2,2026-07-29,已入库
3797,入库-003797,3910,18,2,2025-08-18,已入库
3798,入库-003798,3911,34,1,2026-02-07,已入库
3799,入库-003799,3912,45,1,2026-04-06,已入库
3800,入库-003800,3913,25,2,2025-08-23,已入库
3801,入库-003801,3914,44,2,2026-01-31,已入库
3802,入库-003802,3915,3,1,2026-04-01,已入库
3803,入库-003803,3916,16,2,2025-03-01,已入库
3804,入库-003804,3917,36,1,2025-05-09,已入库
3805,入库-003805,3918,19,1,2025-07-20,已入库
3806,入库-003806,3919,22,2,2025-01-22,已入库
3807,入库-003807,3920,46,2,2025-02-27,已入库
3808,入库-003808,3921,8,2,2025-03-13,已入库
3809,入库-003809,3923,33,1,2026-05-26,已入库
3810,入库-003810,3924,47,2,2025-03-28,已入库
3811,入库-003811,3925,26,2,2026-07-07,已入库
3812,入库-003812,3926,43,2,2026-04-22,已入库
3813,入库-003813,3927,17,1,2026-05-18,已入库
3814,入库-003814,3928,47,2,2025-01-17,已入库
3815,入库-003815,3929,50,2,2026-04-03,已入库
3816,入库-003816,3930,7,2,2025-07-03,已入库
