material_requirement_id,production_order_id,material_id,required_date,required_qty,issued_qty,shortage_qty,is_critical,status
25521,1551,81,2026-02-22,11,11,0,0,已满足
25522,1551,83,2026-02-22,159.2044,159.2044,0.0,0,已满足
25523,1551,93,2026-02-22,6,6,0,0,已满足
25524,1551,106,2026-02-22,75.7583,75.7583,0.0,0,已满足
25525,1552,3,2026-02-22,661.3855,661.3855,0.0,0,已满足
25526,1552,5,2026-02-22,16,16,0,0,已满足
25527,1552,10,2026-02-22,432.8002,432.8002,0.0,0,已满足
25528,1552,11,2026-02-22,185.8188,185.8188,0.0,1,已满足
25529,1552,13,2026-02-22,36,36,0,1,已满足
25530,1552,29,2026-02-22,20,20,0,0,已满足
25531,1552,37,2026-02-22,55,55,0,0,已满足
25532,1552,48,2026-02-22,9,9,0,0,已满足
25533,1552,50,2026-02-22,489.44,489.44,0.0,1,已满足
25534,1552,64,2026-02-22,61,61,0,1,已满足
25535,1552,71,2026-02-22,72,72,0,0,已满足
25536,1552,73,2026-02-22,20,20,0,0,已满足
25537,1552,77,2026-02-22,15,15,0,1,已满足
25538,1552,80,2026-02-22,48,48,0,0,已满足
25539,1552,93,2026-02-22,70,70,0,0,已满足
25540,1552,96,2026-02-22,20,20,0,0,已满足
25541,1552,115,2026-02-22,491.5944,491.5944,0.0,0,已满足
25542,1552,118,2026-02-22,9,9,0,1,已满足
25543,1553,3,2026-02-22,121.5759,121.5759,0.0,0,已满足
25544,1553,13,2026-02-22,16,16,0,1,已满足
25545,1553,15,2026-02-22,13,13,0,0,已满足
25546,1553,33,2026-02-22,11,11,0,1,已满足
25547,1553,43,2026-02-22,51.3184,51.3184,0.0,0,已满足
25548,1553,48,2026-02-22,16,16,0,0,已满足
25549,1553,60,2026-02-22,91.1054,91.1054,0.0,0,已满足
25550,1553,62,2026-02-22,11,11,0,0,已满足
25551,1553,63,2026-02-22,10,10,0,0,已满足
25552,1553,64,2026-02-22,19,19,0,1,已满足
25553,1553,73,2026-02-22,18,18,0,0,已满足
25554,1553,83,2026-02-22,13.7673,13.7673,0.0,0,已满足
25555,1553,92,2026-02-22,144.8084,144.8084,0.0,0,已满足
25556,1553,108,2026-02-22,125.547,125.547,0.0,0,已满足
25557,1553,118,2026-02-22,6,6,0,1,已满足
25558,1553,120,2026-02-22,13,13,0,0,已满足
25559,1554,4,2026-02-23,42.4223,42.4223,0.0,1,已满足
25560,1554,32,2026-02-23,26,26,0,0,已满足
25561,1554,34,2026-02-23,229.5092,229.5092,0.0,0,已满足
25562,1554,40,2026-02-23,5,5,0,1,已满足
25563,1554,46,2026-02-23,24,24,0,0,已满足
25564,1554,59,2026-02-23,444.1777,444.1777,0.0,1,已满足
25565,1554,60,2026-02-23,250.4491,250.4491,0.0,0,已满足
25566,1554,64,2026-02-23,53,53,0,1,已满足
25567,1554,65,2026-02-23,42,42,0,0,已满足
25568,1554,67,2026-02-23,143.7314,143.7314,0.0,1,已满足
25569,1554,84,2026-02-23,305.4636,305.4636,0.0,1,已满足
25570,1554,110,2026-02-23,48,48,0,0,已满足
25571,1554,116,2026-02-23,139.2134,139.2134,0.0,1,已满足
25572,1555,2,2026-02-23,530.3664,530.3664,0.0,0,已满足
25573,1555,13,2026-02-23,54,54,0,1,已满足
25574,1555,15,2026-02-23,73,73,0,0,已满足
25575,1555,17,2026-02-23,35,35,0,0,已满足
25576,1555,22,2026-02-23,91,91,0,0,已满足
25577,1555,43,2026-02-23,680.5653,680.5653,0.0,0,已满足
25578,1555,44,2026-02-23,177.6194,177.6194,0.0,0,已满足
25579,1555,57,2026-02-23,32,32,0,0,已满足
25580,1555,65,2026-02-23,35,35,0,0,已满足
25581,1555,71,2026-02-23,22,22,0,0,已满足
25582,1555,74,2026-02-23,113.8244,113.8244,0.0,1,已满足
25583,1555,75,2026-02-23,181.9977,181.9977,0.0,0,已满足
25584,1555,93,2026-02-23,81,81,0,0,已满足
25585,1555,97,2026-02-23,49,49,0,0,已满足
25586,1555,98,2026-02-23,572.2244,572.2244,0.0,1,已满足
25587,1555,104,2026-02-23,33,33,0,0,已满足
25588,1555,120,2026-02-23,33,33,0,0,已满足
25589,1556,7,2026-02-23,12,12,0,0,已满足
25590,1556,8,2026-02-23,2,2,0,0,已满足
25591,1556,12,2026-02-23,45.1589,45.1589,0.0,1,已满足
25592,1556,19,2026-02-23,78.6939,78.6939,0.0,0,已满足
25593,1556,42,2026-02-23,103.195,103.195,0.0,1,已满足
25594,1556,45,2026-02-23,15,15,0,1,已满足
25595,1556,60,2026-02-23,31.2358,31.2358,0.0,0,已满足
25596,1556,64,2026-02-23,11,11,0,1,已满足
25597,1556,68,2026-02-23,79.5417,79.5417,0.0,0,已满足
25598,1556,92,2026-02-23,130.3777,130.3777,0.0,0,已满足
25599,1556,97,2026-02-23,12,12,0,0,已满足
25600,1556,102,2026-02-23,15,15,0,1,已满足
25601,1556,109,2026-02-23,14,14,0,0,已满足
25602,1557,2,2026-02-24,212.1465,212.1465,0.0,0,已满足
25603,1557,13,2026-02-24,22,22,0,1,已满足
25604,1557,15,2026-02-24,30,30,0,0,已满足
25605,1557,17,2026-02-24,14,14,0,0,已满足
25606,1557,22,2026-02-24,37,37,0,0,已满足
25607,1557,43,2026-02-24,272.2261,272.2261,0.0,0,已满足
25608,1557,44,2026-02-24,71.0478,71.0478,0.0,0,已满足
25609,1557,57,2026-02-24,13,13,0,0,已满足
25610,1557,65,2026-02-24,14,14,0,0,已满足
25611,1557,71,2026-02-24,9,9,0,0,已满足
25612,1557,74,2026-02-24,45.5298,45.5298,0.0,1,已满足
25613,1557,75,2026-02-24,72.7991,72.7991,0.0,0,已满足
25614,1557,93,2026-02-24,33,33,0,0,已满足
25615,1557,97,2026-02-24,20,20,0,0,已满足
25616,1557,98,2026-02-24,228.8898,228.8898,0.0,1,已满足
25617,1557,104,2026-02-24,13,13,0,0,已满足
25618,1557,120,2026-02-24,13,13,0,0,已满足
25619,1558,3,2026-02-24,204.1185,204.1185,0.0,0,已满足
25620,1558,6,2026-02-24,17,17,0,0,已满足
25621,1558,11,2026-02-24,256.3295,256.3295,0.0,1,已满足
25622,1558,12,2026-02-24,264.33,264.33,0.0,1,已满足
25623,1558,26,2026-02-24,91.9983,91.9983,0.0,1,已满足
25624,1558,29,2026-02-24,19,19,0,0,已满足
25625,1558,40,2026-02-24,8,8,0,1,已满足
25626,1558,43,2026-02-24,134.1057,134.1057,0.0,0,已满足
25627,1558,44,2026-02-24,240.1412,240.1412,0.0,0,已满足
25628,1558,46,2026-02-24,19,19,0,0,已满足
25629,1558,50,2026-02-24,151.9749,151.9749,0.0,1,已满足
25630,1558,54,2026-02-24,10,10,0,0,已满足
25631,1558,55,2026-02-24,6,6,0,0,已满足
25632,1558,62,2026-02-24,16,16,0,0,已满足
25633,1558,68,2026-02-24,202.6367,202.6367,0.0,0,已满足
25634,1558,76,2026-02-24,84.931,84.931,0.0,0,已满足
25635,1558,77,2026-02-24,5,5,0,1,已满足
25636,1558,79,2026-02-24,12,12,0,1,已满足
25637,1558,98,2026-02-24,162.4325,162.4325,0.0,1,已满足
25638,1558,110,2026-02-24,7,7,0,0,已满足
25639,1559,10,2026-02-24,30.3958,30.3958,0.0,0,已满足
25640,1559,16,2026-02-24,3,3,0,0,已满足
25641,1559,23,2026-02-24,15,15,0,0,已满足
25642,1559,26,2026-02-24,28.3058,28.3058,0.0,1,已满足
25643,1559,30,2026-02-24,8,8,0,0,已满足
25644,1559,31,2026-02-24,14,14,0,1,已满足
25645,1559,42,2026-02-24,137.5967,137.5967,0.0,1,已满足
25646,1559,49,2026-02-24,2,2,0,0,已满足
25647,1559,53,2026-02-24,16,16,0,0,已满足
25648,1559,63,2026-02-24,9,9,0,0,已满足
25649,1559,68,2026-02-24,23.9301,23.9301,0.0,0,已满足
25650,1559,70,2026-02-24,6,6,0,1,已满足
25651,1559,77,2026-02-24,14,14,0,1,已满足
25652,1559,92,2026-02-24,138.7395,138.7395,0.0,0,已满足
25653,1559,95,2026-02-24,14,14,0,0,已满足
25654,1559,108,2026-02-24,13.0988,13.0988,0.0,0,已满足
25655,1559,118,2026-02-24,12,12,0,1,已满足
25656,1560,2,2026-02-26,234.5249,234.5249,0.0,0,已满足
25657,1560,28,2026-02-26,472.5463,472.5463,0.0,0,已满足
25658,1560,38,2026-02-26,6,6,0,0,已满足
25659,1560,42,2026-02-26,394.2902,394.2902,0.0,1,已满足
25660,1560,53,2026-02-26,47,47,0,0,已满足
25661,1560,65,2026-02-26,44,44,0,0,已满足
25662,1560,74,2026-02-26,227.6377,227.6377,0.0,1,已满足
25663,1560,79,2026-02-26,20,20,0,1,已满足
25664,1560,80,2026-02-26,22,22,0,0,已满足
25665,1560,83,2026-02-26,155.1791,155.1791,0.0,0,已满足
25666,1560,84,2026-02-26,38.3562,38.3562,0.0,1,已满足
25667,1560,106,2026-02-26,452.1679,452.1679,0.0,0,已满足
25668,1560,118,2026-02-26,28,28,0,1,已满足
25669,1561,7,2026-02-26,61,61,0,0,已满足
25670,1561,18,2026-02-26,228.5345,228.5345,0.0,1,已满足
25671,1561,29,2026-02-26,20,20,0,0,已满足
25672,1561,47,2026-02-26,14,14,0,0,已满足
25673,1561,57,2026-02-26,47,47,0,0,已满足
25674,1561,58,2026-02-26,526.0217,526.0217,0.0,1,已满足
25675,1561,61,2026-02-26,19,19,0,1,已满足
25676,1561,63,2026-02-26,43,43,0,0,已满足
25677,1561,65,2026-02-26,9,9,0,0,已满足
25678,1561,68,2026-02-26,327.3579,327.3579,0.0,0,已满足
25679,1561,71,2026-02-26,24,24,0,0,已满足
25680,1561,78,2026-02-26,27,27,0,0,已满足
25681,1561,86,2026-02-26,7,7,0,1,已满足
25682,1561,97,2026-02-26,64,64,0,0,已满足
25683,1561,106,2026-02-26,103.3728,103.3728,0.0,0,已满足
25684,1561,107,2026-02-26,496.342,496.342,0.0,1,已满足
25685,1561,118,2026-02-26,46,46,0,1,已满足
25686,1561,119,2026-02-26,20,20,0,1,已满足
25687,1561,120,2026-02-26,41,41,0,0,已满足
25688,1562,10,2026-02-26,87.1498,87.1498,0.0,0,已满足
25689,1562,24,2026-02-26,15,15,0,0,已满足
25690,1562,30,2026-02-26,13,13,0,0,已满足
25691,1562,35,2026-02-26,151.3888,151.3888,0.0,0,已满足
25692,1562,43,2026-02-26,114.1365,114.1365,0.0,0,已满足
25693,1562,49,2026-02-26,4,4,0,0,已满足
25694,1562,51,2026-02-26,70.6054,70.6054,0.0,0,已满足
25695,1562,56,2026-02-26,3,3,0,0,已满足
25696,1562,63,2026-02-26,2,2,0,0,已满足
25697,1562,65,2026-02-26,3,3,0,0,已满足
25698,1562,73,2026-02-26,17,17,0,0,已满足
25699,1562,77,2026-02-26,18,18,0,1,已满足
25700,1562,80,2026-02-26,11,11,0,0,已满足
25701,1562,81,2026-02-26,11,11,0,0,已满足
25702,1562,99,2026-02-26,154.2104,154.2104,0.0,0,已满足
25703,1562,106,2026-02-26,23.5225,23.5225,0.0,0,已满足
25704,1562,117,2026-02-26,12,12,0,0,已满足
25705,1562,120,2026-02-26,10,10,0,0,已满足
25706,1563,6,2026-02-26,5,5,0,0,已满足
25707,1563,10,2026-02-26,153.4368,153.4368,0.0,0,已满足
25708,1563,19,2026-02-26,59.2794,59.2794,0.0,0,已满足
25709,1563,24,2026-02-26,9,9,0,0,已满足
25710,1563,31,2026-02-26,10,10,0,1,已满足
25711,1563,45,2026-02-26,21,21,0,1,已满足
25712,1563,46,2026-02-26,35,35,0,0,已满足
25713,1563,49,2026-02-26,14,14,0,0,已满足
25714,1563,57,2026-02-26,34,34,0,0,已满足
25715,1563,64,2026-02-26,10,10,0,1,已满足
25716,1563,70,2026-02-26,21,21,0,1,已满足
25717,1563,72,2026-02-26,11,11,0,0,已满足
25718,1563,73,2026-02-26,13,13,0,0,已满足
25719,1563,76,2026-02-26,278.8924,278.8924,0.0,0,已满足
25720,1563,81,2026-02-26,21,21,0,0,已满足
25721,1563,83,2026-02-26,318.4089,318.4089,0.0,0,已满足
25722,1563,93,2026-02-26,11,11,0,0,已满足
25723,1563,106,2026-02-26,151.5167,151.5167,0.0,0,已满足
25724,1564,10,2026-02-26,261.4493,261.4493,0.0,0,已满足
25725,1564,24,2026-02-26,44,44,0,0,已满足
25726,1564,30,2026-02-26,39,39,0,0,已满足
25727,1564,35,2026-02-26,454.1664,454.1664,0.0,0,已满足
25728,1564,43,2026-02-26,342.4095,342.4095,0.0,0,已满足
25729,1564,49,2026-02-26,11,11,0,0,已满足
25730,1564,51,2026-02-26,211.8162,211.8162,0.0,0,已满足
25731,1564,56,2026-02-26,9,9,0,0,已满足
25732,1564,63,2026-02-26,6,6,0,0,已满足
25733,1564,65,2026-02-26,7,7,0,0,已满足
25734,1564,73,2026-02-26,49,49,0,0,已满足
25735,1564,77,2026-02-26,52,52,0,1,已满足
25736,1564,80,2026-02-26,31,31,0,0,已满足
25737,1564,81,2026-02-26,32,32,0,0,已满足
25738,1564,99,2026-02-26,462.6311,462.6311,0.0,0,已满足
25739,1564,106,2026-02-26,70.5675,70.5675,0.0,0,已满足
25740,1564,117,2026-02-26,34,34,0,0,已满足
25741,1564,120,2026-02-26,28,28,0,0,已满足
25742,1565,13,2026-02-26,50,50,0,1,已满足
25743,1565,14,2026-02-26,14,14,0,1,已满足
25744,1565,17,2026-02-26,11,11,0,0,已满足
25745,1565,19,2026-02-26,698.3496,698.3496,0.0,0,已满足
25746,1565,42,2026-02-26,734.6467,734.6467,0.0,1,已满足
25747,1565,46,2026-02-26,54,54,0,0,已满足
25748,1565,49,2026-02-26,37,37,0,0,已满足
25749,1565,64,2026-02-26,53,53,0,1,已满足
25750,1565,66,2026-02-26,194.8574,194.8574,0.0,0,已满足
25751,1565,73,2026-02-26,24,24,0,0,已满足
25752,1565,80,2026-02-26,75,75,0,0,已满足
25753,1565,92,2026-02-26,76.5211,76.5211,0.0,0,已满足
25754,1565,93,2026-02-26,85,85,0,0,已满足
25755,1565,95,2026-02-26,31,31,0,0,已满足
25756,1565,99,2026-02-26,112.5496,112.5496,0.0,0,已满足
25757,1565,118,2026-02-26,9,9,0,1,已满足
25758,1566,13,2026-02-26,24,24,0,1,已满足
25759,1566,14,2026-02-26,23,23,0,1,已满足
25760,1566,24,2026-02-26,26,26,0,0,已满足
25761,1566,33,2026-02-26,18,18,0,1,已满足
25762,1566,37,2026-02-26,24,24,0,0,已满足
25763,1566,40,2026-02-26,19,19,0,1,已满足
25764,1566,42,2026-02-26,149.1464,149.1464,0.0,1,已满足
25765,1566,44,2026-02-26,178.3778,178.3778,0.0,0,已满足
25766,1566,46,2026-02-26,36,36,0,0,已满足
25767,1566,49,2026-02-26,30,30,0,0,已满足
25768,1566,54,2026-02-26,3,3,0,0,已满足
25769,1566,68,2026-02-26,126.1975,126.1975,0.0,0,已满足
25770,1566,70,2026-02-26,5,5,0,1,已满足
25771,1566,75,2026-02-26,234.8787,234.8787,0.0,0,已满足
25772,1566,87,2026-02-26,25,25,0,0,已满足
25773,1566,91,2026-02-26,184.459,184.459,0.0,0,已满足
25774,1566,93,2026-02-26,30,30,0,0,已满足
25775,1566,99,2026-02-26,96.4989,96.4989,0.0,0,已满足
25776,1566,107,2026-02-26,44.6961,44.6961,0.0,1,已满足
25777,1567,7,2026-02-26,12,12,0,0,已满足
25778,1567,8,2026-02-26,2,2,0,0,已满足
25779,1567,12,2026-02-26,45.1589,45.1589,0.0,1,已满足
25780,1567,19,2026-02-26,78.6939,78.6939,0.0,0,已满足
25781,1567,42,2026-02-26,103.195,103.195,0.0,1,已满足
25782,1567,45,2026-02-26,15,15,0,1,已满足
25783,1567,60,2026-02-26,31.2358,31.2358,0.0,0,已满足
25784,1567,64,2026-02-26,11,11,0,1,已满足
25785,1567,68,2026-02-26,79.5417,79.5417,0.0,0,已满足
25786,1567,92,2026-02-26,130.3777,130.3777,0.0,0,已满足
25787,1567,97,2026-02-26,12,12,0,0,已满足
25788,1567,102,2026-02-26,15,15,0,1,已满足
25789,1567,109,2026-02-26,14,14,0,0,已满足
25790,1568,6,2026-02-27,8,8,0,0,已满足
25791,1568,7,2026-02-27,19,19,0,0,已满足
25792,1568,21,2026-02-27,32,32,0,1,已满足
25793,1568,22,2026-02-27,25,25,0,0,已满足
25794,1568,23,2026-02-27,16,16,0,0,已满足
25795,1568,29,2026-02-27,26,26,0,0,已满足
25796,1568,36,2026-02-27,52.5896,52.5896,0.0,0,已满足
25797,1568,42,2026-02-27,286.4118,286.4118,0.0,1,已满足
25798,1568,45,2026-02-27,4,4,0,1,已满足
25799,1568,49,2026-02-27,7,7,0,0,已满足
25800,1568,50,2026-02-27,266.4456,266.4456,0.0,1,已满足
25801,1568,51,2026-02-27,130.506,130.506,0.0,0,已满足
25802,1568,57,2026-02-27,8,8,0,0,已满足
25803,1568,70,2026-02-27,31,31,0,1,已满足
25804,1568,72,2026-02-27,22,22,0,0,已满足
25805,1568,74,2026-02-27,98.5398,98.5398,0.0,1,已满足
25806,1568,77,2026-02-27,31,31,0,1,已满足
25807,1568,114,2026-02-27,268.7265,268.7265,0.0,1,已满足
25808,1568,119,2026-02-27,5,5,0,1,已满足
25809,1569,7,2026-02-27,12,12,0,0,已满足
25810,1569,8,2026-02-27,2,2,0,0,已满足
25811,1569,12,2026-02-27,45.1589,45.1589,0.0,1,已满足
25812,1569,19,2026-02-27,78.6939,78.6939,0.0,0,已满足
25813,1569,42,2026-02-27,103.195,103.195,0.0,1,已满足
25814,1569,45,2026-02-27,15,15,0,1,已满足
25815,1569,60,2026-02-27,31.2358,31.2358,0.0,0,已满足
25816,1569,64,2026-02-27,11,11,0,1,已满足
25817,1569,68,2026-02-27,79.5417,79.5417,0.0,0,已满足
25818,1569,92,2026-02-27,130.3777,130.3777,0.0,0,已满足
25819,1569,97,2026-02-27,12,12,0,0,已满足
25820,1569,102,2026-02-27,15,15,0,1,已满足
25821,1569,109,2026-02-27,14,14,0,0,已满足
25822,1570,2,2026-02-27,78.175,78.175,0.0,0,已满足
25823,1570,28,2026-02-27,157.5154,157.5154,0.0,0,已满足
25824,1570,38,2026-02-27,2,2,0,0,已满足
25825,1570,42,2026-02-27,131.4301,131.4301,0.0,1,已满足
25826,1570,53,2026-02-27,16,16,0,0,已满足
25827,1570,65,2026-02-27,15,15,0,0,已满足
25828,1570,74,2026-02-27,75.8792,75.8792,0.0,1,已满足
25829,1570,79,2026-02-27,7,7,0,1,已满足
25830,1570,80,2026-02-27,8,8,0,0,已满足
25831,1570,83,2026-02-27,51.7264,51.7264,0.0,0,已满足
25832,1570,84,2026-02-27,12.7854,12.7854,0.0,1,已满足
25833,1570,106,2026-02-27,150.7226,150.7226,0.0,0,已满足
25834,1570,118,2026-02-27,10,10,0,1,已满足
25835,1571,1,2026-02-28,3059.7,3059.7,0.0,1,已满足
25836,1571,12,2026-02-28,425.5185,425.5185,0.0,1,已满足
25837,1571,26,2026-02-28,517.3865,517.3865,0.0,1,已满足
25838,1571,34,2026-02-28,343.5293,343.5293,0.0,0,已满足
25839,1571,37,2026-02-28,12,12,0,0,已满足
25840,1571,39,2026-02-28,34,34,0,1,已满足
25841,1571,46,2026-02-28,17,17,0,0,已满足
25842,1571,54,2026-02-28,51,51,0,0,已满足
25843,1571,58,2026-02-28,376.244,376.244,0.0,1,已满足
25844,1571,70,2026-02-28,22,22,0,1,已满足
25845,1571,78,2026-02-28,60,60,0,0,已满足
25846,1571,79,2026-02-28,35,35,0,1,已满足
25847,1571,81,2026-02-28,40,40,0,0,已满足
25848,1571,86,2026-02-28,58,58,0,1,已满足
25849,1571,110,2026-02-28,20,20,0,0,已满足
25850,1571,116,2026-02-28,544.2924,544.2924,0.0,1,已满足
25851,1572,10,2026-03-01,496.2018,496.2018,0.0,0,已满足
25852,1572,11,2026-03-01,388.9233,388.9233,0.0,1,已满足
25853,1572,19,2026-03-01,355.9786,355.9786,0.0,0,已满足
25854,1572,30,2026-03-01,34,34,0,0,已满足
25855,1572,36,2026-03-01,96.6358,96.6358,0.0,0,已满足
25856,1572,55,2026-03-01,63,63,0,0,已满足
25857,1572,56,2026-03-01,11,11,0,0,已满足
25858,1572,59,2026-03-01,170.046,170.046,0.0,1,已满足
25859,1572,80,2026-03-01,31,31,0,0,已满足
25860,1572,83,2026-03-01,432.2697,432.2697,0.0,0,已满足
25861,1572,85,2026-03-01,30,30,0,1,已满足
25862,1572,86,2026-03-01,25,25,0,1,已满足
25863,1572,113,2026-03-01,11,11,0,0,已满足
25864,1572,115,2026-03-01,522.9692,522.9692,0.0,0,已满足
25865,1573,10,2026-03-01,151.9791,151.9791,0.0,0,已满足
25866,1573,16,2026-03-01,11,11,0,0,已满足
25867,1573,23,2026-03-01,72,72,0,0,已满足
25868,1573,26,2026-03-01,141.5292,141.5292,0.0,1,已满足
25869,1573,30,2026-03-01,40,40,0,0,已满足
25870,1573,31,2026-03-01,70,70,0,1,已满足
25871,1573,42,2026-03-01,687.9836,687.9836,0.0,1,已满足
25872,1573,49,2026-03-01,8,8,0,0,已满足
25873,1573,53,2026-03-01,79,79,0,0,已满足
25874,1573,63,2026-03-01,42,42,0,0,已满足
25875,1573,68,2026-03-01,119.6506,119.6506,0.0,0,已满足
25876,1573,70,2026-03-01,30,30,0,1,已满足
25877,1573,77,2026-03-01,67,67,0,1,已满足
25878,1573,92,2026-03-01,693.6976,693.6976,0.0,0,已满足
25879,1573,95,2026-03-01,68,68,0,0,已满足
25880,1573,108,2026-03-01,65.4939,65.4939,0.0,0,已满足
25881,1573,118,2026-03-01,59,59,0,1,已满足
25882,1574,13,2026-03-01,50,50,0,1,已满足
25883,1574,14,2026-03-01,14,14,0,1,已满足
25884,1574,17,2026-03-01,11,11,0,0,已满足
25885,1574,19,2026-03-01,698.3496,698.3496,0.0,0,已满足
25886,1574,42,2026-03-01,734.6467,734.6467,0.0,1,已满足
25887,1574,46,2026-03-01,54,54,0,0,已满足
25888,1574,49,2026-03-01,37,37,0,0,已满足
25889,1574,64,2026-03-01,53,53,0,1,已满足
25890,1574,66,2026-03-01,194.8574,194.8574,0.0,0,已满足
25891,1574,73,2026-03-01,24,24,0,0,已满足
25892,1574,80,2026-03-01,75,75,0,0,已满足
25893,1574,92,2026-03-01,76.5211,76.5211,0.0,0,已满足
25894,1574,93,2026-03-01,85,85,0,0,已满足
25895,1574,95,2026-03-01,31,31,0,0,已满足
25896,1574,99,2026-03-01,112.5496,112.5496,0.0,0,已满足
25897,1574,118,2026-03-01,9,9,0,1,已满足
25898,1575,7,2026-03-01,16,16,0,0,已满足
25899,1575,18,2026-03-01,57.1336,57.1336,0.0,1,已满足
25900,1575,29,2026-03-01,5,5,0,0,已满足
25901,1575,47,2026-03-01,4,4,0,0,已满足
25902,1575,57,2026-03-01,12,12,0,0,已满足
25903,1575,58,2026-03-01,131.5054,131.5054,0.0,1,已满足
25904,1575,61,2026-03-01,5,5,0,1,已满足
25905,1575,63,2026-03-01,11,11,0,0,已满足
25906,1575,65,2026-03-01,3,3,0,0,已满足
25907,1575,68,2026-03-01,81.8395,81.8395,0.0,0,已满足
25908,1575,71,2026-03-01,6,6,0,0,已满足
25909,1575,78,2026-03-01,7,7,0,0,已满足
25910,1575,86,2026-03-01,2,2,0,1,已满足
25911,1575,97,2026-03-01,16,16,0,0,已满足
25912,1575,106,2026-03-01,25.8432,25.8432,0.0,0,已满足
25913,1575,107,2026-03-01,124.0855,124.0855,0.0,1,已满足
25914,1575,118,2026-03-01,12,12,0,1,已满足
25915,1575,119,2026-03-01,5,5,0,1,已满足
25916,1575,120,2026-03-01,11,11,0,0,已满足
25917,1576,28,2026-03-02,157.6641,157.6641,0.0,0,已满足
25918,1576,40,2026-03-02,15,15,0,1,已满足
25919,1576,50,2026-03-02,65.181,65.181,0.0,1,已满足
25920,1576,58,2026-03-02,153.1637,153.1637,0.0,1,已满足
25921,1576,61,2026-03-02,12,12,0,1,已满足
25922,1576,62,2026-03-02,16,16,0,0,已满足
25923,1576,65,2026-03-02,14,14,0,0,已满足
25924,1576,83,2026-03-02,131.9645,131.9645,0.0,0,已满足
25925,1576,84,2026-03-02,26.3024,26.3024,0.0,1,已满足
25926,1576,91,2026-03-02,112.431,112.431,0.0,0,已满足
25927,1576,92,2026-03-02,114.6546,114.6546,0.0,0,已满足
25928,1576,108,2026-03-02,106.4246,106.4246,0.0,0,已满足
25929,1576,110,2026-03-02,16,16,0,0,已满足
25930,1576,114,2026-03-02,123.2302,123.2302,0.0,1,已满足
25931,1576,116,2026-03-02,10.6263,10.6263,0.0,1,已满足
25932,1577,28,2026-03-02,315.3281,315.3281,0.0,0,已满足
25933,1577,40,2026-03-02,30,30,0,1,已满足
25934,1577,50,2026-03-02,130.362,130.362,0.0,1,已满足
25935,1577,58,2026-03-02,306.3273,306.3273,0.0,1,已满足
25936,1577,61,2026-03-02,24,24,0,1,已满足
25937,1577,62,2026-03-02,31,31,0,0,已满足
25938,1577,65,2026-03-02,27,27,0,0,已满足
25939,1577,83,2026-03-02,263.9291,263.9291,0.0,0,已满足
25940,1577,84,2026-03-02,52.6049,52.6049,0.0,1,已满足
25941,1577,91,2026-03-02,224.8621,224.8621,0.0,0,已满足
25942,1577,92,2026-03-02,229.3092,229.3092,0.0,0,已满足
25943,1577,108,2026-03-02,212.8492,212.8492,0.0,0,已满足
25944,1577,110,2026-03-02,31,31,0,0,已满足
25945,1577,114,2026-03-02,246.4604,246.4604,0.0,1,已满足
25946,1577,116,2026-03-02,21.2527,21.2527,0.0,1,已满足
25947,1578,9,2026-03-02,18,18,0,0,已满足
25948,1578,12,2026-03-02,124.2479,124.2479,0.0,1,已满足
25949,1578,16,2026-03-02,30,30,0,0,已满足
25950,1578,21,2026-03-02,33,33,0,1,已满足
25951,1578,23,2026-03-02,34,34,0,0,已满足
25952,1578,50,2026-03-02,92.2339,92.2339,0.0,1,已满足
25953,1578,54,2026-03-02,32,32,0,0,已满足
25954,1578,57,2026-03-02,23,23,0,0,已满足
25955,1578,58,2026-03-02,202.2501,202.2501,0.0,1,已满足
25956,1578,72,2026-03-02,12,12,0,0,已满足
25957,1578,79,2026-03-02,5,5,0,1,已满足
